-DOCSTART- -X- -X- O
worldwide VBP I-NP O
. . O O

For IN B-PP O
example NN B-NP O
, , O O
largest JJS B-NP B-TERM
( : I-NP I-TERM
X NNP I-NP I-TERM
, , O I-TERM
Goal NNP B-NP I-TERM
) NNP I-NP I-TERM
states VBZ B-VP O
that IN O O
the DT B-NP B-DEF
object NN I-NP I-DEF
X NNP I-NP I-DEF
satisfies NNS B-VP I-DEF
Goal NNP B-NP I-DEF
and CC O I-DEF
is VBZ B-VP I-DEF
the DT B-NP I-DEF
largest JJS I-NP I-DEF
object NN I-NP I-DEF
that WDT I-NP I-DEF
does VBZ B-VP I-DEF
so RB O I-DEF
, , O I-DEF
using VBG B-VP I-DEF
the DT B-NP I-DEF
appropriate NN I-NP I-DEF
measure NN I-NP I-DEF
of IN B-PP I-DEF
size NN O I-DEF
for IN B-PP I-DEF
objects NNS O I-DEF
of IN B-PP I-DEF
its PRP$ O I-DEF
type NN O I-DEF
( : O O
e.g JJ O O
. . O O

P NNP B-NP B-TERM
( : I-NP I-TERM
.wi NNP I-NP O
[ : I-NP O
w~-lcc JJ I-NP B-TERM
) NN I-NP I-TERM
denotes NNS B-VP O
the DT B-NP B-DEF
probability NN I-NP I-DEF
that IN I-NP I-DEF
wi NN I-NP I-DEF
follows VBZ B-VP I-DEF
w~- JJ B-NP I-DEF
: : O I-DEF
given VBN B-VP I-DEF
that IN B-PP I-DEF
a DT B-NP I-DEF
content NN I-NP I-DEF
word NN I-NP I-DEF
follows VBZ B-VP I-DEF
w~- JJ B-NP I-DEF
: : O I-DEF
, , O I-DEF
which WDT B-NP I-DEF
is VBZ B-VP I-DEF
a DT B-NP I-DEF
linear JJ I-NP I-DEF
interpolation NN I-NP I-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
standard JJ I-NP I-DEF
trigram NN I-NP I-DEF
model NN I-NP I-DEF
and CC O I-DEF
the DT O I-DEF
context NN O I-DEF
coccurrence NN O O
probabilities NNS O O
. . O O

The DT B-NP O
level NN I-NP B-TERM
of IN B-PP I-TERM
a DT B-NP I-TERM
fact NN I-NP I-TERM
, , O O
F NNP B-NP O
, , O O
in IN B-PP O
a DT B-NP O
piece NN I-NP O
of IN B-PP O
text NN B-NP O
is VBZ B-VP O
defined VBN I-VP O
by IN B-PP O
the DT B-NP B-DEF
following JJ I-NP I-DEF
algorithm NN I-NP I-DEF
: : O I-DEF
F NN B-NP I-DEF
. . O I-DEF
Suppose NNP B-VP I-DEF
{ NNP B-NP I-DEF
xl NN I-NP I-DEF
, , O I-DEF
x~ NNP B-NP I-DEF
, , O I-DEF
. . O I-DEF
. . B-VP I-DEF
. . I-VP I-DEF
, , O I-DEF
Xn NNP O I-DEF
} NNP O I-DEF
are VBP B-VP I-DEF
the DT O I-DEF
nodes NNS O I-DEF
relevant VBP O I-DEF
to TO B-PP I-DEF
F NNP O I-DEF
. . O I-DEF
Let NNP B-VP I-DEF
s VBZ I-VP I-DEF
be VB I-VP I-DEF
the DT O I-DEF
partial JJ O I-DEF
network NN O I-DEF
consisting VBG B-VP I-DEF
of IN B-PP I-DEF
the DT O I-DEF
set NN O I-DEF
of IN B-PP I-DEF
nodes NNS O I-DEF
{ : B-PP I-DEF
xl NN O I-DEF
, , O I-DEF
x~ NNP O I-DEF
, , O I-DEF
. . O I-DEF
. . B-VP I-DEF
. . I-VP I-DEF
, , O I-DEF
x~ NNP O I-DEF
} NNP B-VP I-DEF
interconnected VBD I-VP I-DEF
by IN B-PP I-DEF
the DT O I-DEF
set NN O I-DEF
of IN O I-DEF
arcs NNS O I-DEF
{ : O I-DEF
tl NN O I-DEF
, , O I-DEF
t2 NNP O I-DEF
, , O I-DEF
. . O I-DEF
. . B-VP I-DEF
. . I-VP I-DEF
, , O I-DEF
tk NN O I-DEF
} : O I-DEF
. . O O

is VBZ B-VP O
common JJ O O
to TO B-PP O
several JJ B-NP O
entries NNS I-NP O
and CC O O
extracting VBG B-VP O
it PRP B-NP O
into IN B-PP O
abstract NN B-NP O
entries NNS I-NP O
( : B-PP O
the DT B-NP O
result NN I-NP O
is VBZ B-VP O
a DT B-NP O
hierarchical JJ I-NP O
organization NN I-NP O
of IN B-PP O
the DT B-NP O
resource NN I-NP O
) : I-NP O
. . O O

The DT B-NP O
rules NNS I-NP O
are VBP B-VP O
applied VBN I-VP O
to TO B-PP O
each DT B-NP O
sentence NN I-NP O
in IN B-PP O
the DT B-NP O
story NN I-NP O
, , O O
as IN O O
well RB O O
as IN O O
the DT B-NP O
title NN I-NP O
of IN B-PP O
the DT B-NP O
story NN I-NP O
, , O O
with IN B-PP O
the DT B-NP O
exception NN I-NP O
that IN B-PP O
the DT B-NP O
title NN I-NP O
is VBZ B-VP O
not RB I-VP O
considered VBN I-VP O
for IN B-PP O
WHY NNP B-NP O
questions NNS I-NP O
. . O O

In IN B-PP O
these DT B-NP O
systems NNS I-NP O
, , O O
the DT B-NP O
hyperonym NN I-NP O
problem NN I-NP O
as IN B-PP O
one CD B-NP O
aspect NN I-NP O
of IN B-PP O
the DT B-NP O
general JJ I-NP O
task NN I-NP O
of IN B-PP O
lexical JJ B-NP O
choice NN I-NP O
arises NNS B-VP O
only RB O O
in IN B-PP O
systems NNS B-NP O
that WDT I-NP O
employ NN B-VP O
a DT B-NP O
sufficiently RB I-NP O
rich JJ I-NP O
model NN I-NP O
of IN B-PP O
the DT B-NP O
lexicon NN I-NP O
and CC I-NP O
tile JJ I-NP O
concept-lexicon NN I-NP O
link NN I-NP O
. . O O

city NN B-NP O
( `` I-NP O
ham NN I-NP O
) : I-NP O
-- : O O
> CD B-NP O
[ CD I-NP O
] CD I-NP O
. . O O

Support NN B-NP B-TERM
Vector NNP I-NP I-TERM
Machines NNP I-NP I-TERM
( NNP O I-TERM
SVMs NNP B-NP I-TERM
) NNP I-NP I-TERM
, , O O
first JJ B-VP O
introduced VBN I-VP O
by IN B-PP O
Vapnik NNP B-NP O
( NNP I-NP O
Cortes NNP I-NP O
and CC I-NP O
Vapnik NNP I-NP O
, , O O
1995 CD B-NP O
; : O O
Vapnik NNP B-NP O
, , O O
1995 CD B-NP O
) : I-NP O
, , O O
are VBP B-VP O
relatively RB B-NP B-DEF
new JJ I-NP I-DEF
learning NN I-NP I-DEF
approaches NNS I-NP I-DEF
for IN B-PP I-DEF
solving VBG B-VP I-DEF
two-class JJ B-NP I-DEF
pattern NN I-NP I-DEF
recognition NN I-NP I-DEF
problems NNS I-NP I-DEF
. . O O

Keywords NNS B-NP O
: : O O
Cross NNP B-NP O
Language NNP I-NP O
Information NNP I-NP O
Retrieval NNP I-NP O
, , O O
Multilingual NNP B-NP O
Information NNP I-NP O
Processing NNP I-NP O
, , O O
Chinese JJ B-NP O
, , I-NP O
Japanese JJ I-NP O
and CC I-NP O
Korean NNP I-NP O
( NNP I-NP O
CJK NNP I-NP O
) NNP I-NP O
Languages NNP I-NP O
Introduction NNP I-NP O
After NNP B-PP O
the DT B-NP O
opening VBG I-NP O
of IN B-PP O
the DT B-NP O
Cross NNP I-NP B-TERM
Language NNP I-NP I-TERM
Information NNP I-NP I-TERM
Retrieval NNP I-NP I-TERM
( NNP I-NP O
CLIR NNP I-NP B-TERM
) NNP I-NP O
track NN I-NP O
in IN B-PP O
the DT B-NP O
TREC-6 NN I-NP O
conference NN I-NP O
( : I-NP O
TREC-1998 -NONE- I-NP O
) : I-NP O
, , O O
several JJ B-NP O
reports NNS I-NP O
have VBP B-VP O
been VBN I-VP O
published VBN I-VP O
on IN B-PP O
cross NN O O
language NN O O
information NN O O
retrieval NN O O
in IN B-PP O
European JJ O O
languages NNS O O
, , O O
and CC O O
sometimes RB O O
, , O O
European JJ O O
languages NNS O O
along IN B-PP O
with IN I-PP O
one CD O O
of IN B-PP O
the DT O O
Asian JJ O O
languages NNS O O
( : O O
e NN O O
.g -NONE- O O
. . O O
, , O O
Chinese JJ O O
, , O O
Japanese JJ O O
or CC O O
Korean NNP O O
) : O O
. . O O

Plain NNP B-NP O
text VBD I-NP O
documents NNS I-NP O
are VBP B-VP O
provided VBN I-VP O
to TO B-PP O
a DT B-NP O
lexical JJ I-NP O
analyzer NN I-NP O
and CC O O
a DT B-NP O
noun-recognizer JJ I-NP O
( NN I-NP O
XEROX NNP I-NP O
MULTEXT NNP I-NP O
) NNP I-NP O
, , O O
whose WP$ B-NP O
output NN I-NP O
is VBZ B-VP O
the DT B-NP O
document NN I-NP O
text NN I-NP O
tagged VBD B-VP O
with IN B-PP O
parts NNS B-NP O
of IN B-PP O
speech NN B-NP O
to TO B-VP O
be VB I-VP O
fed VBN I-VP O
to TO B-PP O
the DT B-NP O
parser NN I-NP O
. . O O

For IN B-PP O
example NN B-NP O
, , O O
the DT B-NP O
sentence NN I-NP O
`` `` O O
President NNP B-NP O
Clinton NNP I-NP O
met VBD B-VP O
with IN B-PP O
Vernon NNP B-NP O
Jordon NNP I-NP O
in IN B-PP O
January NNP B-NP O
'' '' O O
gets VBZ B-VP O
a DT B-NP O
score NN I-NP B-TERM
of IN B-PP O
243.34 CD B-NP O
which WDT I-NP O
is VBZ B-VP O
the DT B-NP B-DEF
sum NN I-NP I-DEF
of IN B-PP I-DEF
the DT O I-DEF
individual JJ O I-DEF
eentroid NN O I-DEF
values NNS O I-DEF
of IN B-PP I-DEF
the DT O I-DEF
words NNS O I-DEF
( : O O
clinton NN O O
= : O O
36.39 CD O O
; : O O
vernon NN O O
= : O O
47.54 CD O O
; : O O
jordan NN O O
= : O O
75.81 CD O O
; : O O
january JJ O O
= NN O O
83.60 CD O O
) CD O O
. . O O

The DT B-NP O
START NNP I-NP B-TERM
System NNP I-NP I-TERM
( NNP I-NP O
Katz NNP I-NP O
, , O O
1990 CD B-NP O
; : O O
Katz NNP B-NP O
, , O O
1997 CD B-NP O
) : I-NP O
analyzes NNS I-NP B-DEF
English JJ I-NP I-DEF
text NN I-NP I-DEF
and CC O I-DEF
builds NNS B-VP I-DEF
a DT B-NP I-DEF
knowledge NN I-NP I-DEF
base NN I-NP I-DEF
from IN B-PP I-DEF
information NN B-NP I-DEF
found VBD B-VP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
text NN I-NP I-DEF
. . O O

Each DT B-NP O
timeout NN I-NP O
has VBZ B-VP O
a DT B-NP O
reward NN I-NP O
and CC O O
a DT B-NP O
punishment NN I-NP O
. . O O

Chinese JJ B-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
non-inflectional JJ I-NP I-DEF
language NN I-NP I-DEF
and CC O O
therefore RB B-NP O
morphological JJ I-NP O
analysis NN I-NP O
is VBZ B-VP O
not RB O O
essential JJ O O
. . O O

Conceptual NNP B-NP B-TERM
elements NNS I-NP I-TERM
are VBP B-VP O
by IN B-PP O
definition NN B-NP O
domain NN I-NP O
and CC I-NP O
application NN I-NP O
dependent NN I-NP O
( : O O
they PRP B-NP O
are VBP B-VP O
the DT B-NP B-DEF
primitive JJ I-NP I-DEF
concepts NNS I-NP I-DEF
used VBN B-VP I-DEF
in IN B-PP I-DEF
an DT B-NP I-DEF
application NN I-NP I-DEF
knowledge NN I-NP I-DEF
base NN I-NP I-DEF
) : I-NP O
. . O O

As IN B-NP O
can MD B-VP O
be VB I-VP O
seen VBN I-VP O
from IN B-PP O
Figure NNP B-NP O
5 CD I-NP O
, , O O
there EX B-NP O
is VBZ B-VP O
a DT B-NP O
check NN I-NP O
box NN I-NP O
along IN B-PP O
with IN I-PP O
each DT B-NP O
retrieved VBN I-NP O
record NN I-NP O
. . O O

3.1 CD B-NP O
Content NNP I-NP O
Selection NNP I-NP O
Module NNP I-NP O
The NNP I-NP O
Content NNP I-NP B-TERM
Selection NNP I-NP I-TERM
Module NNP I-NP I-TERM
consists VBZ B-VP O
of IN B-PP O
four CD B-NP O
components NNS I-NP O
: : O O
Level-Adjusting JJ B-NP B-DEF
Agent NNP I-NP I-DEF
, , O I-DEF
UtilityUpdating NNP B-NP I-DEF
Agent NNP I-NP I-DEF
, , O I-DEF
Action NNP B-NP I-DEF
Planner NNP I-NP I-DEF
and CC O I-DEF
Content NNP B-NP I-DEF
Selector NNP I-NP I-DEF
. . O O

Each DT B-NP O
leaf NN I-NP O
node NN I-NP O
has VBZ B-VP O
an DT B-NP O
associated VBN I-NP B-TERM
goal NN I-NP I-TERM
, , O O
which WDT B-NP O
, , O O
when WRB B-VP O
realized VBN I-VP O
, , O O
provides VBZ B-VP B-DEF
content NN B-NP I-DEF
for IN B-PP I-DEF
that DT B-NP I-DEF
node NN I-NP I-DEF
. . O O

Restricting VBG B-VP O
to TO B-PP O
LB NNP B-NP O
results NNS I-NP O
, , O O
it PRP B-NP O
can MD B-VP O
be VB I-VP O
observed VBN I-VP O
that IN B-PP O
the DT B-NP O
accuracy NN I-NP O
obtained VBD B-VP O
in IN B-PP O
A-B NNP B-NP O
is VBZ B-VP O
47.1 CD B-NP O
% NN I-NP O
, , O O
while IN O O
the DT B-NP O
accuracy NN I-NP O
in IN B-PP O
B-B NNP B-NP O
( NNP O O
which WDT B-NP O
can MD B-VP O
be VB I-VP O
considered VBN I-VP O
an DT B-NP O
upper JJ I-NP O
bound NN I-NP O
for IN B-PP O
LB NNP O O
in IN B-PP O
B NNP O O
corpus NN O O
) : O O
is VBZ B-VP O
59.0 CD O O
% NN O O
, , O O
that IN O O
is VBZ B-VP O
, , O O
that IN O O
there EX O O
is VBZ B-VP O
a DT O O
difference NN O O
of IN B-PP O
12 CD O O
points NNS O O
. . O O

Combined VBN B-VP O
together RB O O
, , O O
a DT B-NP O
finite-state JJ I-NP O
language NN I-NP O
model NN I-NP O
and CC O O
ternary JJ B-NP O
expression NN I-NP O
representation NN I-NP O
provide VB B-VP O
a DT B-NP O
convenient JJ I-NP O
and CC I-NP O
powerful JJ I-NP O
framework NN I-NP O
for IN B-PP O
integrating NN B-NP O
natural JJ I-NP O
language NN I-NP O
processing NN I-NP O
with IN B-PP O
information NN B-NP O
retrieval NN I-NP O
. . O O

A DT B-NP O
venture NN I-NP O
capitalist NN I-NP O
who WP I-NP O
wants VBZ B-VP O
to TO I-VP O
invest VB I-VP O
in IN B-PP O
an DT B-NP O
MT NNP I-NP O
start-up NNP I-NP O
needs VBZ B-VP O
to TO I-VP O
know VB I-VP O
a DT B-NP O
different JJ I-NP O
set NN I-NP O
of IN B-PP O
attributes NNS B-NP O
about IN B-PP O
the DT B-NP O
system NN I-NP O
than IN I-NP O
does VBZ B-VP O
a DT B-NP O
developer NN I-NP O
who WP I-NP O
needs VBZ B-VP O
to TO I-VP O
see VB I-VP O
if IN O O
the DT O O
most RBS O O
recent JJ O O
software NN O O
changes NNS O O
improved VBN B-VP O
( -NONE- O O
or CC O O
degraded VBN B-VP O
) -NONE- B-PP O
the DT O O
system NN O O
. . O O

U2 NNP B-NP O
: : O O
screen NN B-NP O
saver NN I-NP O
. . O O

( NN B-NP O
Sugar NN I-NP O
maple NN I-NP O
trees NNS I-NP O
) : O O

Some DT B-NP O
synsets NNS I-NP O
are VBP B-VP O
selected VBN I-VP O
and CC I-VP O
regarded VBN I-VP O
as IN B-PP O
the DT B-NP O
mapping NN I-NP O
of IN B-PP O
the DT B-NP O
Cilin NNP I-NP O
sense NN I-NP O
tag NN I-NP O
. . O O

This DT B-NP O
paper NN I-NP O
presents NNS B-VP O
the DT B-NP O
integration NN I-NP O
of IN B-PP O
a DT B-NP O
largescale NN I-NP O
, , I-NP O
reusable JJ I-NP O
lexicon NN I-NP O
for IN B-PP O
generation NN B-NP O
with IN B-PP O
the DT B-NP O
FUF/SURGE JJ I-NP O
unification-based JJ I-NP O
syntactic JJ I-NP O
realizer NN I-NP O
. . O O

It PRP B-NP O
can MD B-VP O
be VB I-VP O
shown VBN I-VP O
( -NONE- O O
Della NNP B-NP O
Pietra NNP I-NP O
et NN I-NP O
al NN I-NP O
. . O O
, , O O
1995 CD B-NP O
) : B-VP O
that IN O O
these DT B-NP O
are VBP B-VP O
the DT B-NP O
also RB I-NP O
the DT I-NP O
values NNS I-NP O
which WDT B-VP O
minimize NN I-VP O
the DT B-NP O
Kullback-Liebler JJ I-NP O
divergence NN I-NP O
D NNP I-NP O
( NNP I-NP O
p NN I-NP O
[ : I-NP O
[ : I-NP O
q NN I-NP O
) : O O
between IN B-PP O
the DT B-NP O
model NN I-NP O
and CC O O
the DT B-NP O
reference NN I-NP O
distribution NN I-NP O
under IN B-PP O
the DT B-NP O
constraint NN I-NP O
that IN B-PP O
the DT O O
expectations NNS O O
of IN B-PP O
the DT O O
features NNS O O
( : O O
ie NN O O
, , O O
the DT O O
components NNS O O
of IN B-PP O
f NN O O
) : O O
with IN B-PP O
respect NN O O
to TO B-PP O
the DT O O
model NN O O
must MD B-VP O
equal JJ I-VP O
their PRP$ O O
expectations NNS O O
with IN B-PP O
respect NN O O
to TO B-PP O
the DT O O
empirical JJ O O
distribution NN O O
derived VBD B-VP O
from IN O O
the DT O O
training NN O O
corpus VBZ O O
. . O O

The DT B-NP O
network NN I-NP O
contains VBZ B-VP O
an DT B-NP O
input NN I-NP O
layer NN I-NP O
with IN B-PP O
two CD B-NP O
groups NNS I-NP O
of IN B-PP O
features NNS B-NP O
. . O O

An DT B-NP O
information NN I-NP B-TERM
structure NN I-NP I-TERM
consists NNS B-VP B-DEF
of IN B-PP I-DEF
two CD B-NP I-DEF
components NNS I-NP I-DEF
: : O I-DEF
HowNet NN B-NP I-DEF
definitions NNS I-NP I-DEF
and CC I-NP I-DEF
dependency NN I-NP I-DEF
relations NNS I-NP I-DEF
. . O O

The DT B-NP O
task NN I-NP O
of IN B-PP O
summarization NN B-NP B-TERM
is VBZ B-VP O
to TO I-VP B-DEF
identify VB I-VP I-DEF
informative JJ B-NP I-DEF
evidence NN I-NP I-DEF
from IN B-PP I-DEF
a DT B-NP I-DEF
given VBN I-NP I-DEF
document NN I-NP I-DEF
, , O I-DEF
which WDT B-NP I-DEF
are VBP B-VP I-DEF
most JJS B-NP I-DEF
relevant JJ I-NP I-DEF
to TO B-PP I-DEF
its PRP$ B-NP I-DEF
content NN I-NP I-DEF
and CC O I-DEF
create VB B-VP I-DEF
a DT B-NP I-DEF
shorter NN I-NP I-DEF
version NN I-NP I-DEF
of IN B-PP I-DEF
smnmary JJ B-NP I-DEF
of IN B-PP I-DEF
the DT O I-DEF
document NN O I-DEF
from IN B-PP I-DEF
this DT O I-DEF
information NN O I-DEF
. . O O

To TO B-VP O
evaluate VB I-VP O
the DT B-NP O
approach NN I-NP O
, , O O
we PRP B-NP O
took VBD B-VP O
a DT B-NP O
sample NN I-NP O
of IN B-PP O
20 CD B-NP O
million CD I-NP O
words NNS I-NP O
of IN B-PP O
the DT B-NP O
BNC NNP I-NP O
and CC O O
extracted VBD B-VP O
all DT B-NP O
sentences NNS I-NP O
containing VBG B-VP O
an DT B-NP O
occurrence NN I-NP O
of IN B-PP O
one CD B-NP O
of IN B-PP O
the DT B-NP O
60 CD I-NP O
test NN I-NP O
verbs NNS I-NP O
on IN B-PP O
average JJ O O
of IN B-PP O
3000 CD O O
citations NNS O O
of IN B-PP O
each DT O O
. . O O

Among IN B-PP O
possible JJ B-NP O
argument NN I-NP O
roles NNS I-NP O
, , O O
the DT B-NP O
nominal JJ I-NP O
category NN I-NP O
is VBZ B-VP O
the DT B-NP O
default NN I-NP O
. . O O

Following VBG B-NP O
is VBZ B-VP O
a DT B-NP O
list NN I-NP O
of IN B-PP O
requirements NNS B-NP O
for IN B-PP O
multi-document JJ B-NP O
summarization NN I-NP O
: : O O
• : B-NP O
clustering VBG I-NP B-TERM
: : O O
The DT B-NP B-DEF
ability NN I-NP I-DEF
to TO B-PP I-DEF
cluster NN B-NP I-DEF
similar JJ I-NP I-DEF
documents NNS I-NP I-DEF
and CC I-NP I-DEF
passages NNS I-NP I-DEF
to TO B-VP I-DEF
find VB I-VP I-DEF
related VBN B-NP I-DEF
information NN I-NP I-DEF
. . O O

Tjong NNP B-NP O
Kim NNP I-NP O
Sang NNP I-NP O
( NNP O O
2000 CD O O
) CD O O
) CD O O
, , O O
I PRP B-NP O
use VBP B-VP O
a DT B-NP O
smaller JJR I-NP O
window NN I-NP O
, , O O
four CD B-NP O
left VBN B-VP O
and CC O O
two CD B-NP O
right JJ I-NP O
, , I-NP O
but CC O O
add JJ B-VP O
the DT B-NP O
IOB NNP I-NP O
suggestions NNS I-NP O
made VBD B-VP O
by IN B-PP O
the DT B-NP O
first JJ I-NP O
level NN I-NP O
for IN B-PP O
one CD B-NP O
token NN I-NP O
left NN I-NP O
and CC I-NP O
right RB I-NP O
( : I-NP O
but CC I-NP O
not RB I-NP O
the DT O O
focus NN O O
) : O O
. . O O

Classical JJ B-NP B-TERM
dialogue NN I-NP I-TERM
systems NNS I-NP I-TERM
like IN B-PP O
UC NNP B-NP O
( NNP I-NP O
Wilensky NNP I-NP O
et NN I-NP O
al NN I-NP O
. . O O
, , O O
1984 CD B-NP O
) : O O
utilized JJ B-VP B-DEF
a DT B-NP I-DEF
formal JJ I-NP I-DEF
language NN I-NP I-DEF
to TO B-VP I-DEF
represent VB I-VP I-DEF
knowledge NN B-NP I-DEF
, , O I-DEF
which WDT B-NP I-DEF
requires VBZ B-VP I-DEF
the DT B-NP I-DEF
heavy JJ I-NP I-DEF
cost NN I-NP I-DEF
of IN B-PP I-DEF
construction NN B-NP I-DEF
and CC I-NP I-DEF
maintenance NN I-NP I-DEF
and CC O I-DEF
makes VBZ B-VP I-DEF
the DT B-NP I-DEF
scaling NN I-NP I-DEF
up RP B-VP I-DEF
quite RB O I-DEF
difficult JJ O I-DEF
. . O O

In IN B-PP O
PbA NNP B-NP O
, , O O
an DT B-NP O
unknown NN I-NP O
word NN I-NP O
is VBZ B-VP O
pronounced VBN I-VP O
by IN B-PP O
matching JJ B-VP O
substrings NNS B-NP O
of IN B-PP O
the DT B-NP O
input NN I-NP O
to TO B-PP O
substrings NNS B-NP O
of IN B-PP O
known VBN B-NP O
, , I-NP O
lexical JJ I-NP O
words NNS I-NP O
, , O O
hypothesizing VBG B-VP O
a DT B-NP O
partial JJ I-NP O
pronunciation NN I-NP O
for IN B-PP O
each DT B-NP O
matched VBN I-NP O
substring VBG I-NP O
from IN B-PP O
the DT B-NP O
phonological JJ I-NP O
knowledge NN I-NP O
, , O O
and CC O O
assembling VBG B-VP O
the DT O O
partial JJ O O
pronunciations NNS O O
. . O O

N NNP B-NP O
~ : I-NP O
g NN I-NP O
( : I-NP O
SU NNP I-NP O
) : I-NP O
, , O O
g NN B-VP O
( : B-NP O
SU NNP I-NP O
' POS I-NP O
) NN I-NP O
( : I-NP O
7 CD I-NP O
) CD I-NP O
Where WRB O O
f NN B-NP B-TERM
( : I-NP I-TERM
SU NNP I-NP I-TERM
, , O O
SU NNP B-NP B-TERM
' POS I-NP I-TERM
) NN I-NP I-TERM
is VBZ B-VP O
the DT B-NP B-DEF
co-occurrence NN I-NP I-DEF
frequency NN I-NP I-DEF
corresponding VBG O I-DEF
to TO B-PP I-DEF
sememe VB B-NP I-DEF
pair JJ I-NP I-DEF
( NN I-NP I-DEF
SU NNP I-NP I-DEF
, , I-NP I-DEF
SU NNP I-NP I-DEF
' POS I-NP I-DEF
) NN I-NP I-DEF
in IN B-PP I-DEF
SCFD NNP B-NP I-DEF
. . O O

Elliptical JJ B-NP B-TERM
coupling NN I-NP I-TERM
is VBZ B-VP O
the DT B-NP B-DEF
pattern NN I-NP I-DEF
of IN B-PP I-DEF
[ NNP B-NP I-DEF
A DT I-NP I-DEF
: : O I-DEF
I PRP B-NP I-DEF
] VBP B-VP I-DEF
[ : B-NP I-DEF
B NNP I-NP I-DEF
: : O I-DEF
I PRP B-NP I-DEF
A DT I-NP I-DEF
: : O I-DEF
R NNP B-NP I-DEF
] : I-NP I-DEF
, , O I-DEF
equivalent NN O I-DEF
to TO B-PP I-DEF
the DT O I-DEF
one CD O I-DEF
in IN B-PP I-DEF
which WDT O I-DEF
B NNP O I-DEF
' POS O I-DEF
s NNS O I-DEF
second VBP O I-DEF
response NN O I-DEF
is VBZ B-VP I-DEF
omitted VBN I-VP I-DEF
in IN B-PP I-DEF
coupling NN O I-DEF
. . O O

with IN B-PP O
tf NN B-NP B-TERM
( : I-NP O
t NN I-NP O
, , O O
d VBD B-VP O
) : B-NP O
> CD B-VP O
1 CD B-NP O
~re JJ I-NP O
t NN I-NP O
is VBZ B-VP O
an DT B-NP B-DEF
estimate NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
total JJ I-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
relevant JJ B-NP I-DEF
where WRB O I-DEF
: : O I-DEF
D NNP B-NP I-DEF
( : I-NP I-DEF
description NN I-NP I-DEF
) : I-NP I-DEF
, , O I-DEF
E NNP B-NP I-DEF
( NNP I-NP I-DEF
query NN I-NP I-DEF
expansion NN I-NP I-DEF
) : I-NP I-DEF
documents NNS I-NP I-DEF
. . O O

Transformation-based JJ B-NP B-TERM
learning NN I-NP I-TERM
( : I-NP I-TERM
TBL NNP I-NP I-TERM
) : I-NP I-TERM
( : I-NP O
Brill NNP I-NP O
, , O O
1995 CD B-NP O
) : I-NP O
is VBZ B-VP O
a DT B-NP B-DEF
successful JJ I-NP I-DEF
rule-based JJ I-NP I-DEF
machine NN I-NP I-DEF
learning NN I-NP I-DEF
algorithm NN I-NP I-DEF
in IN B-PP I-DEF
natural JJ B-NP I-DEF
language NN I-NP I-DEF
processing NN I-NP I-DEF
. . O O

Comparing VBG B-VP O
corpora NN B-NP O
with IN B-PP O
WordSmith NNP B-NP O
Tools NNP I-NP O
: : O O
How WRB O O
large JJ B-NP O
must MD B-VP O
the DT B-NP O
reference NN I-NP O
corpus VBZ I-NP O
be VB B-VP O
? . O O

Clearly RB O O
, , O O
the DT B-NP O
LSQ NNP I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
linear JJ I-NP I-DEF
discriminator NN I-NP I-DEF
over IN B-PP I-DEF
the DT B-NP I-DEF
feature NN I-NP I-DEF
space NN I-NP I-DEF
A DT I-NP I-DEF
' '' I-NP I-DEF
, , O O
with IN B-PP O
coefficients NNS B-NP O
f IN I-NP O
that DT I-NP O
are VBP B-VP O
computed VBN I-VP O
given VBN I-VP O
( -NONE- B-NP O
potentially RB I-NP O
all DT I-NP O
) : I-NP O
the DT I-NP O
values NNS I-NP O
^D JJ B-VP O
P NNP B-NP O
[ NNP I-NP O
x NN I-NP O
, , O O
t NN O O
] : O O
'' '' O O
The DT O O
definition NN O O
generalizes VBZ B-VP O
naturally RB O O
to TO B-PP O
non-binary JJ O O
classifiers NNS O O
; : O O
in IN B-PP O
this DT O O
case NN O O
, , O O
the DT O O
discriminator NN O O
between IN B-PP O
predicting VBG B-VP O
l NN O O
and CC O O
other JJ O O
values NNS O O
is VBZ B-VP O
linear JJ O O
. . O O

( NN B-NP O
In IN B-PP O
many JJ B-NP O
other JJ I-NP O
approaches NNS I-NP O
, , O O
speed VBD B-NP O
is VBZ B-VP O
a DT B-NP O
function NN I-NP O
of IN B-PP O
the DT B-NP O
grammar NN I-NP O
size NN I-NP O
, , O O
because IN O O
it PRP B-NP O
is VBZ B-VP O
searched VBN I-VP O
during IN B-PP O
realization NN B-NP O
( : I-NP O
Elhadad NNP I-NP O
, , O O
1992 CD B-NP O
; : O O
Elhadad NNP B-NP O
, , O O
1993 CD O O
; : O O
Mann NNP O O
, , O O
1983 CD O O
; : O O
McKeown NNP O O
, , O O
1982 CD O O
; : O O
McKeown NNP O O
, , O O
1985 CD O O
) : O O
. . O O

The DT B-NP O
NL-UNL JJ I-NP B-DEF
encoding NN I-NP I-DEF
tool NN I-NP I-DEF
, , O O
