-DOCSTART- -X- -X- O
, , O O
with IN B-PP O
coefficients NNS B-NP O
f IN I-NP O
that DT I-NP O
are VBP B-VP O
computed VBN I-VP O
given VBN I-VP O
( -NONE- B-NP O
potentially RB I-NP O
all DT I-NP O
) : I-NP O
the DT I-NP O
values NNS I-NP O
^D JJ B-VP O
P NNP B-NP O
[ NNP I-NP O
x NN I-NP O
, , O O
t NN O O
] : O O
'' '' O O
The DT O O
definition NN O O
generalizes VBZ B-VP O
naturally RB O O
to TO B-PP O
non-binary JJ O O
classifiers NNS O O
; : O O
in IN B-PP O
this DT O O
case NN O O
, , O O
the DT O O
discriminator NN O O
between IN B-PP O
predicting VBG B-VP O
l NN O O
and CC O O
other JJ O O
values NNS O O
is VBZ B-VP O
linear JJ O O
. . O O

( NN B-NP O
In IN B-PP O
many JJ B-NP O
other JJ I-NP O
approaches NNS I-NP O
, , O O
speed VBD B-NP O
is VBZ B-VP O
a DT B-NP O
function NN I-NP O
of IN B-PP O
the DT B-NP O
grammar NN I-NP O
size NN I-NP O
, , O O
because IN O O
it PRP B-NP O
is VBZ B-VP O
searched VBN I-VP O
during IN B-PP O
realization NN B-NP O
( : I-NP O
Elhadad NNP I-NP O
, , O O
1992 CD B-NP O
; : O O
Elhadad NNP B-NP O
, , O O
1993 CD O O
; : O O
Mann NNP O O
, , O O
1983 CD O O
; : O O
McKeown NNP O O
, , O O
1982 CD O O
; : O O
McKeown NNP O O
, , O O
1985 CD O O
) : O O
. . O O

The DT B-NP O
NL-UNL JJ I-NP B-DEF
encoding NN I-NP I-DEF
tool NN I-NP I-DEF
, , O O
or CC O O
UNL NNP B-NP B-TERM
Encoder NNP I-NP I-TERM
, , O O
is VBZ B-VP O
generic JJ O O
enough RB O O
to TO B-VP O
handle VB I-VP O
all DT B-NP O
the DT I-NP O
29 CD I-NP O
languages NNS I-NP O
included VBD B-VP O
in IN B-PP O
the DT B-NP O
Project NNP I-NP O
. . O O

The DT B-NP O
NB NNP I-NP B-TERM
( NNP I-NP O
naive JJ I-NP B-DEF
Bayes NNP I-NP I-DEF
) NNP O I-DEF
and CC O I-DEF
SNoW NNP B-NP I-DEF
classifiers NNS I-NP I-DEF
use VBP B-VP I-DEF
the DT B-NP I-DEF
same JJ I-NP I-DEF
feature NN I-NP I-DEF
set NN B-VP I-DEF
, , O I-DEF
conjunctions NNS B-NP I-DEF
of IN B-PP I-DEF
size NN B-NP I-DEF
3 CD I-NP I-DEF
of IN B-PP I-DEF
POS NNP B-NP I-DEF
tags NNS I-NP I-DEF
( : B-VP I-DEF
+ : B-NP I-DEF
words NNS I-NP I-DEF
) VBP B-VP I-DEF
in IN B-PP I-DEF
a DT B-NP I-DEF
window NN I-NP I-DEF
of IN B-PP I-DEF
size NN B-NP I-DEF
6 CD I-NP I-DEF
around IN B-PP I-DEF
the DT O I-DEF
target NN O I-DEF
word NN O I-DEF
. . O I-DEF

the DT B-NP O
word NN I-NP O
capitalize NN B-VP O
in IN B-PP O
the DT B-NP O
sense NN I-NP O
used VBD B-VP O
here RB O O
3 CD B-NP O
denotes NNS I-NP O
a DT I-NP O
function NN I-NP O
of IN B-PP O
two CD B-NP O
arguments NNS I-NP O
, , O O
where WRB O O
J NNP B-NP O
is VBZ B-VP O
restricted VBN I-VP O
to TO B-PP O
( NNP B-NP O
can MD B-VP O
only RB I-VP O
be VB I-VP O
bound VBN O O
to TO B-PP O
) NNP B-NP O
objects NNS I-NP O
of IN B-PP O
type NN B-NP O
joint NN I-NP O
venture NN I-NP O
and CC O O
to TO B-PP O
objects NNS O O
of IN B-PP O
type NN O O
amount NN O O
of IN B-PP O
money NN O O
. . O O

2.2 CD B-NP O
The DT I-NP O
input NN I-NP O
to TO B-PP O
NLG NNP B-NP O
from IN B-PP O
the DT B-NP O
dialogue NN I-NP O
manager NN I-NP O
is VBZ B-VP O
a DT B-NP O
frame NN I-NP O
of IN B-PP O
attribute-value JJ B-NP O
pairs NNS I-NP O
. . O O

Authoring VBG B-NP B-TERM
is VBZ B-VP O
seen VBN I-VP O
as IN B-PP O
a DT B-NP B-DEF
top-down JJ I-NP I-DEF
interactive JJ I-NP I-DEF
process NN I-NP I-DEF
of IN B-PP I-DEF
step-wise JJ B-NP I-DEF
refinement NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
root NN I-NP I-DEF
nonterminal JJ I-NP I-DEF
( NN I-NP I-DEF
corresponding VBG O I-DEF
to TO B-PP I-DEF
the DT B-NP I-DEF
whole JJ I-NP I-DEF
document NN I-NP I-DEF
) : O I-DEF
where WRB O I-DEF
the DT B-NP I-DEF
author NN I-NP I-DEF
iteratively RB O I-DEF
selects VBZ B-VP I-DEF
a DT B-NP I-DEF
rule NN I-NP I-DEF
for IN B-PP I-DEF
expanding VBG B-VP I-DEF
a DT B-NP I-DEF
lBut NNP I-NP I-DEF
see NN B-VP I-DEF
( : B-NP I-DEF
Wood NNP I-NP I-DEF
, , O I-DEF
1995 CD O I-DEF
: : O I-DEF
Prescod NNP O I-DEF
, , O I-DEF
1998 CD O I-DEF
) : O I-DEF
for IN B-PP I-DEF
discussions NNS O I-DEF
of IN B-PP I-DEF
the DT O I-DEF
differences NNS O I-DEF
. . O O

Section NN B-NP O
2 CD I-NP O
first JJ O O
gives NNS B-VP O
a DT B-NP O
general JJ I-NP O
outline NN I-NP O
of IN B-PP O
the DT B-NP O
trainable JJ I-NP O
method NN I-NP O
we PRP I-NP O
have VBP B-VP O
defined VBN I-VP O
to TO I-VP O
extract VB I-VP O
Chinese JJ B-NP O
entity NN I-NP O
names NNS I-NP O
and CC O O
their PRP$ B-NP O
relations NNS I-NP O
, , O O
then RB O O
describes VBZ B-VP O
person NN B-NP O
name NN I-NP O
extraction NN I-NP O
, , O O
entity NN B-NP O
name NN I-NP O
classification NN I-NP O
and CC I-NP O
relation NN I-NP O
extraction NN I-NP O
in IN B-PP O
detail NN B-NP O
. . O O

In IN B-PP O
order NN B-NP O
to TO B-VP O
parse VB I-VP O
a DT B-NP O
text NN I-NP O
, , O O
a DT B-NP O
module NN I-NP O
automatically RB O O
converts VBZ B-VP O
this DT B-NP O
formalism NN I-NP O
into IN B-PP O
appropriate JJ B-NP O
formalisms NNS I-NP O
which WDT I-NP O
can MD B-VP O
be VB I-VP O
used VBN I-VP O
by IN B-PP O
existing VBG B-VP O
symbolic JJ B-NP O
parsers NNS I-NP O
. . O O

TRANSTYPE NN B-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
project NN I-NP I-DEF
funded VBN B-VP I-DEF
by IN B-PP I-DEF
the DT B-NP I-DEF
Natural NNP I-NP I-DEF
Sciences NNP I-NP I-DEF
and CC I-NP I-DEF
Engineering NNP I-NP I-DEF
Research NNP I-NP I-DEF
Council NNP I-NP I-DEF
of IN B-PP I-DEF
Canada NNP B-NP I-DEF
. . O O

An DT B-NP O
Extended JJ I-NP O
Architecture NN I-NP O
for IN B-PP O
Robust NNP B-NP O
Generation* -NONE- I-NP O
Tilman NNP I-NP O
Becker NNP I-NP O
, , O O
Anne NNP B-NP O
Kilger NNP I-NP O
, , O O
Patrice NNP B-NP O
Lopez NNP I-NP O
, , O O
Peter NNP B-NP O
Poller NNP I-NP O
DFKI NNP I-NP O
GmbH NNP I-NP O
Stuhlsatzenhausweg NNP I-NP O
3 CD I-NP O
D-66123 -NONE- I-NP O
Saarbriicken NNP I-NP O
, , I-NP O
Germany NNP I-NP O
{ NNP I-NP O
becker NN I-NP O
, , I-NP O
kilger NN I-NP O
, , O O
lopez NN O O
, , O O
poller NN B-NP O
} : I-NP O
@ IN B-PP O
dfki NN B-NP O
, , O O
de IN O O

None NN B-NP O
of IN B-PP O
the DT B-NP O
above JJ I-NP O
( NN I-NP O
U3 NNP I-NP O
) NNP I-NP O
U NNP I-NP O
: : O O
none NN B-NP O
( : O O
U4 NNP B-PP O
) : B-NP O
S NNP I-NP O
: : O O
`` `` O O
retrieve VB B-VP O
all DT B-NP O
messages NNS I-NP O
from IN B-PP O
bob NN B-NP O
that IN I-NP O
were VBD B-VP O
sent VBN I-VP O
after IN B-PP O
christmas NNS B-NP O
'' '' O O
is VBZ B-VP O
a DT B-NP O
way NN I-NP O
to TO B-VP O
express NN I-VP O
: : O O
1 LS O O
. . O O
move NN B-VP O
mail NN O O
2 CD O O
. . O O
list NN O O
mail NN O O
0 -NONE- O O
. . O O

The DT B-NP O
coUocational NNP I-NP B-TERM
degree NN I-NP I-TERM
is VBZ B-VP O
defined VBN I-VP O
as RB B-PP O
the DT B-NP B-DEF
ratio NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
existing VBG I-NP I-DEF
collocation NN I-NP I-DEF
instances NNS I-NP I-DEF
between IN B-PP I-DEF
the DT B-NP I-DEF
cluster NN I-NP I-DEF
and CC O I-DEF
its PRP$ B-NP I-DEF
distribution NN I-NP I-DEF
envffonment NN I-NP I-DEF
to TO B-PP I-DEF
all DT B-NP I-DEF
possible JJ I-NP I-DEF
collocations NNS I-NP I-DEF
generated VBN B-VP I-DEF
by IN B-PP I-DEF
them PRP B-NP I-DEF
. . O O

The DT B-NP O
semantic JJ I-NP O
and CC I-NP O
syntactic JJ I-NP O
information NN I-NP O
is VBZ B-VP O
coded VBN I-VP O
as RB B-PP O
shown VBN B-NP O
in IN B-PP O
Figure NNP B-NP O
2 CD I-NP O
( CD I-NP O
using VBG B-VP O
XML NNP B-NP O
tags NNS I-NP O
) : I-NP O
. . O O

Resolving VBG B-VP B-TERM
the DT B-NP I-TERM
ambiguity NN I-NP I-TERM
of IN B-PP I-TERM
words NNS B-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
central JJ I-NP I-DEF
problem NN I-NP I-DEF
for IN B-PP I-DEF
large JJ B-NP I-DEF
scale NN I-NP I-DEF
language NN I-NP I-DEF
understanding NN I-NP I-DEF
applications NNS I-NP I-DEF
and CC O I-DEF
their PRP$ B-NP I-DEF
associate NN I-NP I-DEF
tasks NNS I-NP I-DEF
( : O O
Ide NNP B-NP O
and CC I-NP O
V4ronis NNP I-NP O
, , O O
1998 CD B-NP O
) : I-NP O
. . O O

In IN B-PP O
this DT B-NP O
paper NN I-NP O
we PRP I-NP O
described VBD B-VP O
a DT B-NP O
novel NN I-NP O
language NN I-NP O
model NN I-NP O
of IN B-PP O
incorporating VBG B-VP O
long-distance NN B-NP O
lexical JJ I-NP O
dependencies NNS I-NP O
based VBN B-VP O
on IN B-PP O
context JJ B-NP O
coccurrence NN I-NP O
vectors NNS I-NP O
. . O O

In IN B-PP O
general JJ B-NP O
, , O O
and CC O O
this DT B-NP O
is VBZ B-VP O
the DT B-NP O
case NN I-NP O
for IN B-PP O
linguistic JJ B-NP O
concepts NNS I-NP O
, , O O
we PRP B-NP O
can MD B-VP O
only RB I-VP O
hope VB I-VP O
that IN B-NP O
h NN I-NP O
is VBZ B-VP O
a DT B-NP O
good JJ I-NP O
approximation NN I-NP O
of IN B-PP O
Ci.. NNP B-NP O

This DT B-NP O
situation NN I-NP O
raises VBZ B-VP O
an DT B-NP O
old JJ I-NP O
question NN I-NP O
and CC O O
opens VBZ B-VP O
a DT B-NP O
new JJ I-NP O
area NN I-NP O
of IN B-PP O
research NN B-NP O
: : O O
can MD B-VP O
one CD B-NP O
separate JJ I-NP O
content NN I-NP O
from IN B-PP O
presentation NN B-NP O
? . O O

Further RB O O
, , O O
our PRP$ B-NP O
research NN I-NP O
shows NNS B-VP O
that WDT B-PP O
completeness NN B-NP O
is VBZ B-VP O
a DT B-NP O
problem NN I-NP O
. . O O

We PRP B-NP O
took VBD B-VP O
the DT B-NP O
simplifying NN I-NP O
assumption NN I-NP O
that IN O O
WordNet NNP B-NP O
be VB B-VP O
complete JJ O O
, , O O
thus RB O O
aiming VBG B-VP O
at IN B-PP O
assigning VBG B-VP O
at IN B-NP O
least JJS I-NP O
one CD I-NP O
WordNet NN I-NP O
sense NN I-NP O
to TO B-PP O
each DT B-NP O
term NN I-NP O
that IN I-NP O
appeared VBD B-VP O
in IN B-PP O
both DT B-NP O
WordNet NNP I-NP O
and CC I-NP O
ASRS NNP I-NP O
. . O O

Article NNP B-NP O
choice NN I-NP O
can MD B-VP O
pose VB I-VP O
difficult JJ B-NP O
problems NNS I-NP O
in IN B-PP O
natural JJ B-NP O
language NN I-NP O
applications NNS I-NP O
. . O O

The DT B-NP O
entropy NN I-NP B-TERM
for IN B-PP I-TERM
NE NNP B-NP I-TERM
classes NNS I-NP I-TERM
H NNP I-NP I-TERM
( NNP I-NP I-TERM
C NNP I-NP I-TERM
) NNP I-NP I-TERM
is VBZ B-VP O
defined VBN I-VP O
by IN B-PP O
= NNP B-NP O
E NNP I-NP B-DEF
p NN I-NP I-DEF
( : I-NP I-DEF
c NN I-NP I-DEF
) : I-NP I-DEF
log NN B-VP I-DEF
2 CD B-NP I-DEF
p NN I-NP I-DEF
( : O I-DEF
c NN B-NP I-DEF
) : I-NP I-DEF
H NNP I-NP I-DEF
( : I-NP I-DEF
C NNP I-NP I-DEF
) : I-NP I-DEF
cEC NNP B-PP I-DEF
where WRB O O
: : O O
n JJ B-NP O
( NN I-NP O
O NNP I-NP O
p NN I-NP O
( : I-NP O
c NN I-NP O
) : I-NP O
= : O O
`` `` O O
N NNP B-NP O
n NN I-NP B-TERM
( : I-NP I-TERM
c NN I-NP I-TERM
) : I-NP I-TERM
: : O O
the DT B-NP B-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
words NNS B-NP I-DEF
in IN B-PP I-DEF
class NN O I-DEF
c NN O I-DEF
N NNP O B-TERM
: : O O
the DT O B-DEF
total JJ O I-DEF
number NN O I-DEF
of IN B-PP I-DEF
words NNS O I-DEF
in IN B-PP I-DEF
text NN O I-DEF
We PRP O I-DEF
can MD B-VP I-DEF
calculate VB I-VP I-DEF
the DT O I-DEF
entropy NN O I-DEF
for IN B-PP I-DEF
features NNS O I-DEF
in IN B-PP I-DEF
the DT O I-DEF
same JJ O I-DEF
way NN O I-DEF
. . O O

= NN O O
B NNP B-NP O
( NNP I-NP O
O NNP I-NP O
) NNP I-NP O
+ NNP I-NP O
max NN I-NP O
( : O O
OCob NNP B-NP O
# # I-NP O
) : I-NP O
obj~class JJ I-NP O
where WRB O O
O NNP B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
specification NN I-NP I-DEF
of IN B-PP I-DEF
an DT B-NP I-DEF
object NN I-NP I-DEF
in IN B-PP I-DEF
class NN B-NP I-DEF
. . O O

Disambiguation NN B-NP O
can MD B-VP O
be VB I-VP O
separated VBN I-VP O
between IN B-PP O
MS NNP B-NP B-TERM
( NNP I-NP O
morpho-syntactic JJ I-NP B-DEF
, , I-NP I-DEF
i.e JJ I-NP I-DEF
. . O I-DEF

Here RB O O
we PRP B-NP O
see VBP B-VP O
evidence NN B-NP O
for IN B-PP O
two CD B-NP O
patterns NNS I-NP O
that WDT B-PP O
recur NN B-NP O
in IN B-PP O
the DT B-NP O
two CD I-NP O
measures NNS I-NP O
below IN O O
. . O O

A DT B-NP O
measure NN I-NP O
related VBN B-VP O
to TO B-PP O
this DT B-NP O
is VBZ B-VP O
Information NNP B-NP B-TERM
Gain NNP I-NP I-TERM
, , O O
which WDT B-NP O
represents VBZ B-VP B-DEF
the DT B-NP I-DEF
difference NN I-NP I-DEF
between IN B-PP I-DEF
the DT B-NP I-DEF
entropy NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
choice NN I-NP I-DEF
with IN B-PP I-DEF
and CC I-PP I-DEF
without IN I-PP I-DEF
knowledge NN B-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
presence NN I-NP I-DEF
of IN B-PP I-DEF
a DT O I-DEF
feature NN O I-DEF
( : O O
cf NN O O
. . O O

She PRP B-NP O
reports VBZ B-VP O
that IN O O
in IN B-PP O
Nineteen-Eighty-Four JJ B-NP O
, , O O
only RB B-NP O
86.6 CD I-NP O
% NN I-NP O
of IN B-PP O
the DT B-NP O
English NNP I-NP O
words NNS I-NP O
have VBP B-VP O
a DT B-NP O
single JJ I-NP O
lexical JJ I-NP O
item NN I-NP O
used VBN B-VP O
in IN B-PP O
the DT B-NP O
translation NN I-NP O
. . O O

`` `` O O
The DT B-NP O
latter NN I-NP O
`` `` I-NP O
words NNS I-NP O
`` `` O O
may MD B-VP O
include VB I-VP O
any DT B-NP O
of IN B-PP O
the DT B-NP O
following JJ I-NP O
: : O O
wordstrings NNS B-NP O
with IN B-PP O
OCR-induced JJ B-NP O
spelling NN I-NP O
changes NNS I-NP O
( : B-VP O
valid JJ O O
or CC O O
invalid JJ O O
for IN B-PP O
the DT B-NP O
specific JJ I-NP O
language NN I-NP O
) : I-NP O
, , O O
wordstrings NNS B-NP O
duplicating VBG I-NP O
misspellings NNS I-NP O
in IN B-PP O
the DT B-NP O
source NN I-NP O
document NN I-NP O
, , O O
and CC O O
words NNS B-NP O
accurately RB B-VP O
OCR-ed JJ O O
. . O O

When WRB O B-DEF
the DT B-NP I-DEF
key JJ I-NP I-DEF
words NNS I-NP I-DEF
for IN B-PP I-DEF
main JJ B-NP I-DEF
topics NNS I-NP I-DEF
contained VBN B-VP I-DEF
at IN B-NP I-DEF
least JJS I-NP I-DEF
one CD I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
identification NN I-NP I-DEF
words NNS I-NP I-DEF
, , O O
we PRP B-NP O
viewed VBD B-VP O
that IN B-NP O
text NN I-NP O
as IN B-PP O
having VBG B-VP O
the DT B-NP O
corresponding NN I-NP B-TERM
main NN I-NP I-TERM
topic NN I-NP I-TERM
. . O O

The DT B-NP O
STOP NNP I-NP B-TERM
system NN I-NP I-TERM
generates VBZ B-VP B-DEF
personalised VBN I-VP I-DEF
smokingcessation NN B-NP I-DEF
leaflets NNS I-NP I-DEF
, , O I-DEF
based VBN B-PP I-DEF
on IN I-PP I-DEF
the DT B-NP I-DEF
recipient JJ I-NP I-DEF
's POS I-NP I-DEF
responses NNS I-NP I-DEF
to TO B-PP I-DEF
a DT B-NP I-DEF
questionnaire NN I-NP I-DEF
about IN B-PP I-DEF
smoking NN B-NP I-DEF
beliefs NNS I-NP I-DEF
, , O I-DEF
concerns NNS B-NP I-DEF
, , O I-DEF
and CC O I-DEF
experiences NNS B-NP I-DEF
. . O O

The DT B-NP O
hotel NN I-NP B-TERM
Ariadne NNP I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
cheap NN I-NP I-DEF
hotel NN I-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
city NN I-NP I-DEF
centre NN I-NP I-DEF
. . O O

Unfortunately RB O O
, , O O
this DT B-NP O
is VBZ B-VP O
not RB O O
the DT B-NP O
case NN I-NP O
for IN B-PP O
our PRP$ B-NP O
argument NN I-NP O
generator NN I-NP O
, , O O
where WRB O O
the DT B-NP O
input NN I-NP O
consists VBZ B-VP O
of IN B-PP O
a DT B-NP O
possibly RB I-NP O
complex JJ I-NP O
and CC I-NP O
novel NN I-NP O
argument NN I-NP O
subject NN I-NP O
( : I-NP O
e.g. NNP I-NP O
, , O O
a DT B-NP O
new JJ I-NP O
house NN I-NP O
with IN B-PP O
a DT B-NP O
large JJ I-NP O
number NN I-NP O
of IN B-PP O
features NNS B-NP O
) : I-NP O
, , O O
and CC O O
a DT O O
complex JJ O O
model NN O O
of IN B-PP O
the DT O O
user NN O O
' POS O O
s NNS O O
preferences NNS O O
. . O O

Other JJ B-NP O
examples NNS I-NP O
for IN B-PP O
generation NN B-NP O
constraints NNS I-NP O
that WDT I-NP O
can MD B-VP O
conflict VB B-NP O
with IN B-PP O
the DT B-NP O
input NN I-NP O
are VBP B-VP O
the DT B-NP O
occurrence NN I-NP O
of IN B-PP O
some DT B-NP O
specific JJ I-NP O
cyclic JJ I-NP O
subparts NNS I-NP O
of IN B-PP O
graphs NNS B-NP O
, , O O
selfreferring VBG B-VP O
predicates NNS B-NP O
, , O O
and CC O O
chains NNS O O
of IN B-PP O
predicates NNS O O
which WDT O O
are VBP B-VP O
not RB O O
realizable JJ O O
in IN B-PP O
generation NN O O
. . O O

The DT B-NP O
main JJ I-NP O
focus NN I-NP O
of IN B-PP O
the DT B-NP O
paper NN I-NP O
is VBZ B-VP O
the DT B-NP O
description NN I-NP O
of IN B-PP O
two CD B-NP O
features NNS I-NP O
which WDT I-NP O
are VBP B-VP O
particularly RB O O
useful JJ O O
for IN B-PP O
attribution NN B-NP O
determination NN I-NP O
: : O O
prototypical JJ B-NP O
agents NNS I-NP O
and CC I-NP O
actions NNS I-NP O
. . O O

Text NNP B-NP B-TERM
meaning NN I-NP I-TERM
representation NN I-NP I-TERM
is VBZ B-VP O
composed VBN I-VP O
of IN B-PP O
a DT B-NP B-DEF
set NN I-NP I-DEF
of IN B-PP I-DEF
ontological JJ B-NP I-DEF
concept NN I-NP I-DEF
instances NNS I-NP I-DEF
along IN B-PP I-DEF
with IN I-PP I-DEF
ontological JJ B-NP I-DEF
links NNS I-NP I-DEF
among IN B-PP I-DEF
them PRP B-NP I-DEF
. . O O

The DT B-NP O
color NN I-NP O
intensity NN I-NP O
of IN B-PP O
the DT B-NP O
dot NN I-NP O
also RB O O
represents VBZ B-VP O
the DT B-NP O
degree NN I-NP O
of IN B-PP O
relevance NN B-NP O
. . O O

Equal JJ B-NP O
is VBZ B-VP O
open JJ O O
in IN B-PP O
something NN B-NP O
of IN B-PP O
type NN B-NP O
collection NN I-NP O
where WRB O O
that IN B-NP O
collection NN I-NP O
is VBZ B-VP O
a DT B-NP O
partition NN I-NP O
of IN B-PP O
something NN B-NP O
. . O O

Keyword NNP B-NP B-TERM
based VBD I-NP I-TERM
search NN I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
special JJ I-NP I-DEF
case NN I-NP I-DEF
where WRB O I-DEF
the DT B-NP I-DEF
user NN I-NP I-DEF
specifies NNS B-VP I-DEF
one CD B-NP I-DEF
or CC I-NP I-DEF
more JJR I-NP I-DEF
keywords NNS I-NP I-DEF
which WDT O I-DEF
they PRP B-NP I-DEF
want VBP B-VP I-DEF
to TO I-VP I-DEF
find VB I-VP I-DEF
in IN B-PP I-DEF
a DT B-NP I-DEF
document NN I-NP I-DEF
. . O O

Allied NNP B-NP O
to TO I-NP O
corpus-similarity NN I-NP O
is VBZ B-VP O
corpus-homogeneity JJ O O
. . O O

To TO B-PP O
our PRP$ B-NP O
knowledge NN I-NP O
our PRP$ I-NP O
system NN I-NP O
is VBZ B-VP O
the DT B-NP O
only JJ I-NP O
one CD I-NP O
that WDT I-NP O
uses VBZ B-VP O
semantic JJ B-NP O
representation NN I-NP O
as IN B-PP O
basis NN B-NP O
for IN B-PP O
summarizing NN B-NP O
. . O O

Suppose NNP B-VP O
our PRP$ B-NP O
learned VBD I-NP O
parser NN I-NP O
has VBZ B-VP O
n VBN B-NP O
different JJ I-NP O
parsing NN I-NP O
actions NNS I-NP O
, , O O
the DT B-NP O
ith NN I-NP B-TERM
action NN I-NP I-TERM
a/ NN I-NP O
is VBZ B-VP O
a DT B-NP B-DEF
function NN I-NP I-DEF
a/ NN I-NP I-DEF
( : O I-DEF
s NNS B-NP I-DEF
) VBP O I-DEF
: : O I-DEF
ISi NNP B-NP I-DEF
-+ : I-NP I-DEF
OSi NNP I-NP I-DEF
where WRB O I-DEF
ISi NNP B-NP I-DEF
G NNP I-NP I-DEF
S NNP I-NP I-DEF
is VBZ B-VP I-DEF
the DT B-NP I-DEF
set NN I-NP I-DEF
of IN B-PP I-DEF
states NNS B-NP I-DEF
to TO B-PP I-DEF
which WDT O I-DEF
the DT O I-DEF
action NN O I-DEF
is VBZ B-VP I-DEF
applicable JJ O I-DEF
and CC O I-DEF
OSi NNP O I-DEF
C_ NNP O I-DEF
S NNP O I-DEF
is VBZ B-VP I-DEF
the DT O I-DEF
set NN O I-DEF
of IN B-PP I-DEF
states NNS O I-DEF
constructed VBN B-VP I-DEF
by IN B-PP I-DEF
the DT O I-DEF
action NN O I-DEF
. . O O

for IN B-PP O
generation NN B-NP O
While IN B-PP O
reusable JJ B-NP O
components NNS I-NP O
have VBP B-VP O
been VBN I-VP O
widely RB I-VP O
used JJ I-VP O
in IN B-PP O
generation NN B-NP O
applications NNS I-NP O
, , O O
the DT B-NP O
concept NN I-NP O
of IN B-PP O
a DT B-NP O
`` `` I-NP O
reusable JJ I-NP O
lexical JJ I-NP O
chooser NN I-NP O
`` `` O O
for IN O O
generation NN B-NP O
remains VBZ B-VP O
novel NN O O
. . O O

'Doe JJ B-NP O
' POS I-NP O
denotes NNS I-NP O
the DT I-NP O
number NN I-NP O
of IN B-PP O
documents NNS B-NP O
. . O O

a DT B-NP O
information NN I-NP O
retrieval NN I-NP O
scenario NN I-NP O
, , O O
a DT B-NP O
semantic JJ I-NP O
document NN I-NP O
annotation NN I-NP O
scenario NN I-NP O
such JJ B-PP O
as IN I-PP O
described VBN B-NP O
in IN B-PP O
( NNP B-NP O
Erdmann NNP I-NP O
et NN I-NP O
al NN I-NP O
. . O O
, , O O
2000 CD B-NP O
) : I-NP O
) CD I-NP O
will MD B-VP O
allow VB I-VP O
us PRP B-NP O
an DT I-NP O
application-specific JJ I-NP O
evaluation NN I-NP O
of IN B-PP O
the DT B-NP O
ontology NN I-NP O
using VBG B-VP O
standard JJ B-NP O
measures NNS I-NP O
such JJ B-PP O
as IN I-PP O
precision NN O O
and CC O O
recall NN O O
. . O O

Finding VBG B-VP O
names NNS B-NP O
in IN B-PP O
speech NN B-NP O
data NNS I-NP O
is VBZ B-VP O
a DT B-NP O
very RB I-NP O
new JJ I-NP O
topic JJ I-NP O
of IN B-PP O
research NN B-NP O
, , O O
and CC O O
most JJS B-NP O
previous JJ I-NP O
work NN I-NP O
has VBZ B-VP O
consisted VBN I-VP O
of IN B-PP O
the DT B-NP O
direct JJ I-NP O
application NN I-NP O
of IN B-PP O
text-based JJ B-NP O
systems NNS I-NP O
to TO B-PP O
speech VB B-NP O
data NNS I-NP O
, , O O
with IN B-PP O
some DT B-NP O
minor JJ I-NP O
adaptations NNS I-NP O
. . O O

AP880823-0069 NN B-NP O
: : O O
17 CD B-NP O
The DT I-NP O
ANC NNP I-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
main JJ I-NP I-DEF
guerrilla NN I-NP I-DEF
group NN I-NP I-DEF
fighting VBG B-VP I-DEF
to TO I-VP I-DEF
overthrow VB I-VP I-DEF
the DT B-NP I-DEF
South NNP I-NP I-DEF
African NNP I-NP I-DEF
government NN I-NP I-DEF
and CC I-NP O
end NN I-NP O
apartheid VBD I-NP B-TERM
, , O O
the DT B-NP B-DEF
system NN I-NP I-DEF
of IN B-PP I-DEF
racial JJ B-NP I-DEF
segregation NN I-NP I-DEF
in IN B-PP I-DEF
which WDT B-NP I-DEF
South NNP I-NP I-DEF
Africa NNP I-NP I-DEF
's POS O I-DEF
black JJ O I-DEF
majority NN O I-DEF
has VBZ B-VP I-DEF
no DT O I-DEF
vote NN O I-DEF
in IN B-PP I-DEF
national JJ O I-DEF
affairs NNS O I-DEF
. . O O

The DT B-NP O
problem NN I-NP O
is VBZ B-VP O
the DT B-NP O
subject NN I-NP O
of IN B-PP O
this DT B-NP O
section NN I-NP O
. . O O

Long JJ B-NP O
sentence NN I-NP O
analysis NN I-NP O
has VBZ B-VP O
been VBN I-VP O
a DT B-NP O
critical JJ I-NP O
problem NN I-NP O
because IN B-PP O
of IN I-PP O
high JJ B-NP O
complexity NN I-NP O
. . O O

Each DT B-NP O
node NN I-NP O
has VBZ B-VP O
a DT B-NP O
label NN I-NP O
, , O O
which WDT B-NP O
offers NNS B-VP O
