-DOCSTART- -X- -X- O
management NN I-NP O
using VBG B-VP O
an DT B-NP O
agenda NN I-NP O
Wei NNP I-NP O
Xu NNP I-NP O
and CC O O
Alexander NNP B-NP O
I. NNP I-NP O
Rudnicky NNP I-NP O
School NNP I-NP O
of IN B-PP O
Computer NNP B-NP O
Science NNP I-NP O
Carnegie NNP I-NP O
Mellon NNP I-NP O
University NNP I-NP O
5000 CD I-NP O
Forbes NNP I-NP O
Ave NNP I-NP O
Pittsburgh NNP I-NP O
, , O O
PA NNP B-NP O
15213 CD I-NP O
{ CD O O
xw NN O O
, , O O
air NN B-NP O
] : I-NP O
@ IN I-NP O
cs NNS I-NP O
. . O O

logic NN B-NP O
, , O O
it PRP B-NP O
is VBZ B-VP O
a DT B-NP O
common JJ I-NP O
approach NN I-NP O
to TO B-VP O
connect VB I-VP O
different JJ B-NP O
representational JJ I-NP O
theories NNS I-NP O
, , O O
and CC O O
transform NN B-VP O
results NNS B-NP O
of IN B-PP O
one CD B-NP O
representational JJ I-NP O
theory NN I-NP O
to TO B-PP O
results NNS B-NP O
in IN B-PP O
an DT B-NP O
other JJ I-NP O
representational JJ I-NP O
theory NN I-NP O
. . O O

In IN B-PP O
PbA NNP B-NP O
, , O O
an DT B-NP O
unknown NN I-NP O
word NN I-NP O
is VBZ B-VP O
pronounced VBN I-VP O
by IN B-PP O
matching JJ B-VP O
substrings NNS B-NP O
of IN B-PP O
the DT B-NP O
input NN I-NP O
to TO B-PP O
substrings NNS B-NP O
of IN B-PP O
known VBN B-NP O
, , I-NP O
lexical JJ I-NP O
words NNS I-NP O
, , O O
hypothesizing VBG B-VP O
a DT B-NP O
partial JJ I-NP O
pronunciation NN I-NP O
for IN B-PP O
each DT B-NP O
matched VBN I-NP O
substring VBG I-NP O
from IN B-PP O
the DT B-NP O
phonological JJ I-NP O
knowledge NN I-NP O
, , O O
and CC O O
assembling VBG B-VP O
the DT O O
partial JJ O O
pronunciations NNS O O
. . O O

N NNP B-NP O
~ : I-NP O
g NN I-NP O
( : I-NP O
SU NNP I-NP O
) : I-NP O
, , O O
g NN B-VP O
( : B-NP O
SU NNP I-NP O
' POS I-NP O
) NN I-NP O
( : I-NP O
7 CD I-NP O
) CD I-NP O
Where WRB O O
f NN B-NP B-TERM
( : I-NP I-TERM
SU NNP I-NP I-TERM
, , O O
SU NNP B-NP B-TERM
' POS I-NP I-TERM
) NN I-NP I-TERM
is VBZ B-VP O
the DT B-NP B-DEF
co-occurrence NN I-NP I-DEF
frequency NN I-NP I-DEF
corresponding VBG O I-DEF
to TO B-PP I-DEF
sememe VB B-NP I-DEF
pair JJ I-NP I-DEF
( NN I-NP I-DEF
SU NNP I-NP I-DEF
, , I-NP I-DEF
SU NNP I-NP I-DEF
' POS I-NP I-DEF
) NN I-NP I-DEF
in IN B-PP I-DEF
SCFD NNP B-NP I-DEF
. . O O

In IN B-PP O
the DT B-NP O
following JJ I-NP O
example NN I-NP O
, , O O
the DT B-NP O
DA NNP I-NP B-TERM
consists VBZ B-VP B-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
speaker NN I-NP I-DEF
tag NN I-NP I-DEF
( : B-PP I-DEF
a DT B-NP I-DEF
: : O I-DEF
for IN B-PP I-DEF
agent NN B-NP I-DEF
) : I-NP I-DEF
, , O I-DEF
the DT B-NP I-DEF
speechact NN I-NP I-DEF
give-information NN I-NP I-DEF
, , O I-DEF
and CC O I-DEF
two CD B-NP I-DEF
main JJ I-NP I-DEF
concepts NNS I-NP I-DEF
, , O I-DEF
+price JJ B-NP I-DEF
and CC I-NP I-DEF
+room JJ I-NP I-DEF
. . O O

Section NN B-NP O
2 CD I-NP O
describes NNS B-VP O
the DT B-NP O
previous JJ I-NP O
work NN I-NP O
of IN B-PP O
summarization NN B-NP O
. . O O

with IN B-PP O
tf NN B-NP B-TERM
( : I-NP O
t NN I-NP O
, , O O
d VBD B-VP O
) : B-NP O
> CD B-VP O
1 CD B-NP O
~re JJ I-NP O
t NN I-NP O
is VBZ B-VP O
an DT B-NP B-DEF
estimate NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
total JJ I-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
relevant JJ B-NP I-DEF
where WRB O I-DEF
: : O I-DEF
D NNP B-NP I-DEF
( : I-NP I-DEF
description NN I-NP I-DEF
) : I-NP I-DEF
, , O I-DEF
E NNP B-NP I-DEF
( NNP I-NP I-DEF
query NN I-NP I-DEF
expansion NN I-NP I-DEF
) : I-NP I-DEF
documents NNS I-NP I-DEF
. . O O

Transformation-based JJ B-NP B-TERM
learning NN I-NP I-TERM
( : I-NP I-TERM
TBL NNP I-NP I-TERM
) : I-NP I-TERM
( : I-NP O
Brill NNP I-NP O
, , O O
1995 CD B-NP O
) : I-NP O
is VBZ B-VP O
a DT B-NP B-DEF
successful JJ I-NP I-DEF
rule-based JJ I-NP I-DEF
machine NN I-NP I-DEF
learning NN I-NP I-DEF
algorithm NN I-NP I-DEF
in IN B-PP I-DEF
natural JJ B-NP I-DEF
language NN I-NP I-DEF
processing NN I-NP I-DEF
. . O O

We PRP B-NP O
use VBP B-VP O
a DT B-NP O
phrase-based JJ I-NP O
VNSA NNP I-NP O
target NN I-NP O
language NN I-NP O
model NN I-NP O
to TO B-VP O
retrieve VB I-VP O
the DT B-NP O
most JJS I-NP O
likely JJ I-NP O
translation NN I-NP O
from IN B-PP O
the DT B-NP O
lattice NN I-NP O
. . O O

The DT B-NP O
' POS I-NP O
medicine NN I-NP B-TERM
' '' I-NP O
is VBZ B-VP O
a DT B-NP B-DEF
material NN I-NP I-DEF
of IN B-PP I-DEF
' '' B-NP I-DEF
addictive JJ I-NP I-DEF
' '' I-NP I-DEF
products NNS I-NP I-DEF
. . O O

Comparing VBG B-VP O
corpora NN B-NP O
with IN B-PP O
WordSmith NNP B-NP O
Tools NNP I-NP O
: : O O
How WRB O O
large JJ B-NP O
must MD B-VP O
the DT B-NP O
reference NN I-NP O
corpus VBZ I-NP O
be VB B-VP O
? . O O

Clearly RB O O
, , O O
the DT B-NP O
LSQ NNP I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
linear JJ I-NP I-DEF
discriminator NN I-NP I-DEF
over IN B-PP I-DEF
the DT B-NP I-DEF
feature NN I-NP I-DEF
space NN I-NP I-DEF
A DT I-NP I-DEF
' '' I-NP I-DEF
, , O O
with IN B-PP O
coefficients NNS B-NP O
f IN I-NP O
that DT I-NP O
are VBP B-VP O
computed VBN I-VP O
given VBN I-VP O
( -NONE- B-NP O
potentially RB I-NP O
all DT I-NP O
) : I-NP O
the DT I-NP O
values NNS I-NP O
^D JJ B-VP O
P NNP B-NP O
[ NNP I-NP O
x NN I-NP O
, , O O
t NN O O
] : O O
'' '' O O
The DT O O
definition NN O O
generalizes VBZ B-VP O
naturally RB O O
to TO B-PP O
non-binary JJ O O
classifiers NNS O O
; : O O
in IN B-PP O
this DT O O
case NN O O
, , O O
the DT O O
discriminator NN O O
between IN B-PP O
predicting VBG B-VP O
l NN O O
and CC O O
other JJ O O
values NNS O O
is VBZ B-VP O
linear JJ O O
. . O O

( NN B-NP O
In IN B-PP O
many JJ B-NP O
other JJ I-NP O
approaches NNS I-NP O
, , O O
speed VBD B-NP O
is VBZ B-VP O
a DT B-NP O
function NN I-NP O
of IN B-PP O
the DT B-NP O
grammar NN I-NP O
size NN I-NP O
, , O O
because IN O O
it PRP B-NP O
is VBZ B-VP O
searched VBN I-VP O
during IN B-PP O
realization NN B-NP O
( : I-NP O
Elhadad NNP I-NP O
, , O O
1992 CD B-NP O
; : O O
Elhadad NNP B-NP O
, , O O
1993 CD O O
; : O O
Mann NNP O O
, , O O
1983 CD O O
; : O O
McKeown NNP O O
, , O O
1982 CD O O
; : O O
McKeown NNP O O
, , O O
1985 CD O O
) : O O
. . O O

The DT B-NP O
NL-UNL JJ I-NP B-DEF
encoding NN I-NP I-DEF
tool NN I-NP I-DEF
, , O O
or CC O O
UNL NNP B-NP B-TERM
Encoder NNP I-NP I-TERM
, , O O
is VBZ B-VP O
generic JJ O O
enough RB O O
to TO B-VP O
handle VB I-VP O
all DT B-NP O
the DT I-NP O
29 CD I-NP O
languages NNS I-NP O
included VBD B-VP O
in IN B-PP O
the DT B-NP O
Project NNP I-NP O
. . O O

The DT B-NP O
NB NNP I-NP B-TERM
( NNP I-NP O
naive JJ I-NP B-DEF
Bayes NNP I-NP I-DEF
) NNP O I-DEF
and CC O I-DEF
SNoW NNP B-NP I-DEF
classifiers NNS I-NP I-DEF
use VBP B-VP I-DEF
the DT B-NP I-DEF
same JJ I-NP I-DEF
feature NN I-NP I-DEF
set NN B-VP I-DEF
, , O I-DEF
conjunctions NNS B-NP I-DEF
of IN B-PP I-DEF
size NN B-NP I-DEF
3 CD I-NP I-DEF
of IN B-PP I-DEF
POS NNP B-NP I-DEF
tags NNS I-NP I-DEF
( : B-VP I-DEF
+ : B-NP I-DEF
words NNS I-NP I-DEF
) VBP B-VP I-DEF
in IN B-PP I-DEF
a DT B-NP I-DEF
window NN I-NP I-DEF
of IN B-PP I-DEF
size NN B-NP I-DEF
6 CD I-NP I-DEF
around IN B-PP I-DEF
the DT O I-DEF
target NN O I-DEF
word NN O I-DEF
. . O I-DEF

2.2 CD B-NP O
The DT I-NP O
input NN I-NP O
to TO B-PP O
NLG NNP B-NP O
from IN B-PP O
the DT B-NP O
dialogue NN I-NP O
manager NN I-NP O
is VBZ B-VP O
a DT B-NP O
frame NN I-NP O
of IN B-PP O
attribute-value JJ B-NP O
pairs NNS I-NP O
. . O O

In IN B-PP O
order NN B-NP O
to TO B-VP O
parse VB I-VP O
a DT B-NP O
text NN I-NP O
, , O O
a DT B-NP O
module NN I-NP O
automatically RB O O
converts VBZ B-VP O
this DT B-NP O
formalism NN I-NP O
into IN B-PP O
appropriate JJ B-NP O
formalisms NNS I-NP O
which WDT I-NP O
can MD B-VP O
be VB I-VP O
used VBN I-VP O
by IN B-PP O
existing VBG B-VP O
symbolic JJ B-NP O
parsers NNS I-NP O
. . O O

An DT B-NP O
Extended JJ I-NP O
Architecture NN I-NP O
for IN B-PP O
Robust NNP B-NP O
Generation* -NONE- I-NP O
Tilman NNP I-NP O
Becker NNP I-NP O
, , O O
Anne NNP B-NP O
Kilger NNP I-NP O
, , O O
Patrice NNP B-NP O
Lopez NNP I-NP O
, , O O
Peter NNP B-NP O
Poller NNP I-NP O
DFKI NNP I-NP O
GmbH NNP I-NP O
Stuhlsatzenhausweg NNP I-NP O
3 CD I-NP O
D-66123 -NONE- I-NP O
Saarbriicken NNP I-NP O
, , I-NP O
Germany NNP I-NP O
{ NNP I-NP O
becker NN I-NP O
, , I-NP O
kilger NN I-NP O
, , O O
lopez NN O O
, , O O
poller NN B-NP O
} : I-NP O
@ IN B-PP O
dfki NN B-NP O
, , O O
de IN O O

None NN B-NP O
of IN B-PP O
the DT B-NP O
above JJ I-NP O
( NN I-NP O
U3 NNP I-NP O
) NNP I-NP O
U NNP I-NP O
: : O O
none NN B-NP O
( : O O
U4 NNP B-PP O
) : B-NP O
S NNP I-NP O
: : O O
`` `` O O
retrieve VB B-VP O
all DT B-NP O
messages NNS I-NP O
from IN B-PP O
bob NN B-NP O
that IN I-NP O
were VBD B-VP O
sent VBN I-VP O
after IN B-PP O
christmas NNS B-NP O
'' '' O O
is VBZ B-VP O
a DT B-NP O
way NN I-NP O
to TO B-VP O
express NN I-VP O
: : O O
1 LS O O
. . O O
move NN B-VP O
mail NN O O
2 CD O O
. . O O
list NN O O
mail NN O O
0 -NONE- O O
. . O O

The DT B-NP O
coUocational NNP I-NP B-TERM
degree NN I-NP I-TERM
is VBZ B-VP O
defined VBN I-VP O
as RB B-PP O
the DT B-NP B-DEF
ratio NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
existing VBG I-NP I-DEF
collocation NN I-NP I-DEF
instances NNS I-NP I-DEF
between IN B-PP I-DEF
the DT B-NP I-DEF
cluster NN I-NP I-DEF
and CC O I-DEF
its PRP$ B-NP I-DEF
distribution NN I-NP I-DEF
envffonment NN I-NP I-DEF
to TO B-PP I-DEF
all DT B-NP I-DEF
possible JJ I-NP I-DEF
collocations NNS I-NP I-DEF
generated VBN B-VP I-DEF
by IN B-PP I-DEF
them PRP B-NP I-DEF
. . O O

Resolving VBG B-VP B-TERM
the DT B-NP I-TERM
ambiguity NN I-NP I-TERM
of IN B-PP I-TERM
words NNS B-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
central JJ I-NP I-DEF
problem NN I-NP I-DEF
for IN B-PP I-DEF
large JJ B-NP I-DEF
scale NN I-NP I-DEF
language NN I-NP I-DEF
understanding NN I-NP I-DEF
applications NNS I-NP I-DEF
and CC O I-DEF
their PRP$ B-NP I-DEF
associate NN I-NP I-DEF
tasks NNS I-NP I-DEF
( : O O
Ide NNP B-NP O
and CC I-NP O
V4ronis NNP I-NP O
, , O O
1998 CD B-NP O
) : I-NP O
. . O O

We PRP B-NP O
took VBD B-VP O
the DT B-NP O
simplifying NN I-NP O
assumption NN I-NP O
that IN O O
WordNet NNP B-NP O
be VB B-VP O
complete JJ O O
, , O O
thus RB O O
aiming VBG B-VP O
at IN B-PP O
assigning VBG B-VP O
at IN B-NP O
least JJS I-NP O
one CD I-NP O
WordNet NN I-NP O
sense NN I-NP O
to TO B-PP O
each DT B-NP O
term NN I-NP O
that IN I-NP O
appeared VBD B-VP O
in IN B-PP O
both DT B-NP O
WordNet NNP I-NP O
and CC I-NP O
ASRS NNP I-NP O
. . O O

A DT B-NP O
measure NN I-NP O
related VBN B-VP O
to TO B-PP O
this DT B-NP O
is VBZ B-VP O
Information NNP B-NP B-TERM
Gain NNP I-NP I-TERM
, , O O
which WDT B-NP O
represents VBZ B-VP B-DEF
the DT B-NP I-DEF
difference NN I-NP I-DEF
between IN B-PP I-DEF
the DT B-NP I-DEF
entropy NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
choice NN I-NP I-DEF
with IN B-PP I-DEF
and CC I-PP I-DEF
without IN I-PP I-DEF
knowledge NN B-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
presence NN I-NP I-DEF
of IN B-PP I-DEF
a DT O I-DEF
feature NN O I-DEF
( : O O
cf NN O O
. . O O

She PRP B-NP O
reports VBZ B-VP O
that IN O O
in IN B-PP O
Nineteen-Eighty-Four JJ B-NP O
, , O O
only RB B-NP O
86.6 CD I-NP O
% NN I-NP O
of IN B-PP O
the DT B-NP O
English NNP I-NP O
words NNS I-NP O
have VBP B-VP O
a DT B-NP O
single JJ I-NP O
lexical JJ I-NP O
item NN I-NP O
used VBN B-VP O
in IN B-PP O
the DT B-NP O
translation NN I-NP O
. . O O

The DT B-NP O
STOP NNP I-NP B-TERM
system NN I-NP I-TERM
generates VBZ B-VP B-DEF
personalised VBN I-VP I-DEF
smokingcessation NN B-NP I-DEF
leaflets NNS I-NP I-DEF
, , O I-DEF
based VBN B-PP I-DEF
on IN I-PP I-DEF
the DT B-NP I-DEF
recipient JJ I-NP I-DEF
's POS I-NP I-DEF
responses NNS I-NP I-DEF
to TO B-PP I-DEF
a DT B-NP I-DEF
questionnaire NN I-NP I-DEF
about IN B-PP I-DEF
smoking NN B-NP I-DEF
beliefs NNS I-NP I-DEF
, , O I-DEF
concerns NNS B-NP I-DEF
, , O I-DEF
and CC O I-DEF
experiences NNS B-NP I-DEF
. . O O

Unfortunately RB O O
, , O O
this DT B-NP O
is VBZ B-VP O
not RB O O
the DT B-NP O
case NN I-NP O
for IN B-PP O
our PRP$ B-NP O
argument NN I-NP O
generator NN I-NP O
, , O O
where WRB O O
the DT B-NP O
input NN I-NP O
consists VBZ B-VP O
of IN B-PP O
a DT B-NP O
possibly RB I-NP O
complex JJ I-NP O
and CC I-NP O
novel NN I-NP O
argument NN I-NP O
subject NN I-NP O
( : I-NP O
e.g. NNP I-NP O
, , O O
a DT B-NP O
new JJ I-NP O
house NN I-NP O
with IN B-PP O
a DT B-NP O
large JJ I-NP O
number NN I-NP O
of IN B-PP O
features NNS B-NP O
) : I-NP O
, , O O
and CC O O
a DT O O
complex JJ O O
model NN O O
of IN B-PP O
the DT O O
user NN O O
' POS O O
s NNS O O
preferences NNS O O
. . O O

Text NNP B-NP B-TERM
meaning NN I-NP I-TERM
representation NN I-NP I-TERM
is VBZ B-VP O
composed VBN I-VP O
of IN B-PP O
a DT B-NP B-DEF
set NN I-NP I-DEF
of IN B-PP I-DEF
ontological JJ B-NP I-DEF
concept NN I-NP I-DEF
instances NNS I-NP I-DEF
along IN B-PP I-DEF
with IN I-PP I-DEF
ontological JJ B-NP I-DEF
links NNS I-NP I-DEF
among IN B-PP I-DEF
them PRP B-NP I-DEF
. . O O

The DT B-NP O
color NN I-NP O
intensity NN I-NP O
of IN B-PP O
the DT B-NP O
dot NN I-NP O
also RB O O
represents VBZ B-VP O
the DT B-NP O
degree NN I-NP O
of IN B-PP O
relevance NN B-NP O
. . O O

Equal JJ B-NP O
is VBZ B-VP O
open JJ O O
in IN B-PP O
something NN B-NP O
of IN B-PP O
type NN B-NP O
collection NN I-NP O
where WRB O O
that IN B-NP O
collection NN I-NP O
is VBZ B-VP O
a DT B-NP O
partition NN I-NP O
of IN B-PP O
something NN B-NP O
. . O O

Keyword NNP B-NP B-TERM
based VBD I-NP I-TERM
search NN I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
special JJ I-NP I-DEF
case NN I-NP I-DEF
where WRB O I-DEF
the DT B-NP I-DEF
user NN I-NP I-DEF
specifies NNS B-VP I-DEF
one CD B-NP I-DEF
or CC I-NP I-DEF
more JJR I-NP I-DEF
keywords NNS I-NP I-DEF
which WDT O I-DEF
they PRP B-NP I-DEF
want VBP B-VP I-DEF
to TO I-VP I-DEF
find VB I-VP I-DEF
in IN B-PP I-DEF
a DT B-NP I-DEF
document NN I-NP I-DEF
. . O O

To TO B-PP O
our PRP$ B-NP O
knowledge NN I-NP O
our PRP$ I-NP O
system NN I-NP O
is VBZ B-VP O
the DT B-NP O
only JJ I-NP O
one CD I-NP O
that WDT I-NP O
uses VBZ B-VP O
semantic JJ B-NP O
representation NN I-NP O
as IN B-PP O
basis NN B-NP O
for IN B-PP O
summarizing NN B-NP O
. . O O

Suppose NNP B-VP O
our PRP$ B-NP O
learned VBD I-NP O
parser NN I-NP O
has VBZ B-VP O
n VBN B-NP O
different JJ I-NP O
parsing NN I-NP O
actions NNS I-NP O
, , O O
the DT B-NP O
ith NN I-NP B-TERM
action NN I-NP I-TERM
a/ NN I-NP O
is VBZ B-VP O
a DT B-NP B-DEF
function NN I-NP I-DEF
a/ NN I-NP I-DEF
( : O I-DEF
s NNS B-NP I-DEF
) VBP O I-DEF
: : O I-DEF
ISi NNP B-NP I-DEF
-+ : I-NP I-DEF
OSi NNP I-NP I-DEF
where WRB O I-DEF
ISi NNP B-NP I-DEF
G NNP I-NP I-DEF
S NNP I-NP I-DEF
is VBZ B-VP I-DEF
the DT B-NP I-DEF
set NN I-NP I-DEF
of IN B-PP I-DEF
states NNS B-NP I-DEF
to TO B-PP I-DEF
which WDT O I-DEF
the DT O I-DEF
action NN O I-DEF
is VBZ B-VP I-DEF
applicable JJ O I-DEF
and CC O I-DEF
OSi NNP O I-DEF
C_ NNP O I-DEF
S NNP O I-DEF
is VBZ B-VP I-DEF
the DT O I-DEF
set NN O I-DEF
of IN B-PP I-DEF
states NNS O I-DEF
constructed VBN B-VP I-DEF
by IN B-PP I-DEF
the DT O I-DEF
action NN O I-DEF
. . O O

for IN B-PP O
generation NN B-NP O
While IN B-PP O
reusable JJ B-NP O
components NNS I-NP O
have VBP B-VP O
been VBN I-VP O
widely RB I-VP O
used JJ I-VP O
in IN B-PP O
generation NN B-NP O
applications NNS I-NP O
, , O O
the DT B-NP O
concept NN I-NP O
of IN B-PP O
a DT B-NP O
`` `` I-NP O
reusable JJ I-NP O
lexical JJ I-NP O
chooser NN I-NP O
`` `` O O
for IN O O
generation NN B-NP O
remains VBZ B-VP O
novel NN O O
. . O O

a DT B-NP O
information NN I-NP O
retrieval NN I-NP O
scenario NN I-NP O
, , O O
a DT B-NP O
semantic JJ I-NP O
document NN I-NP O
annotation NN I-NP O
scenario NN I-NP O
such JJ B-PP O
as IN I-PP O
described VBN B-NP O
in IN B-PP O
( NNP B-NP O
Erdmann NNP I-NP O
et NN I-NP O
al NN I-NP O
. . O O
, , O O
2000 CD B-NP O
) : I-NP O
) CD I-NP O
will MD B-VP O
allow VB I-VP O
us PRP B-NP O
an DT I-NP O
application-specific JJ I-NP O
evaluation NN I-NP O
of IN B-PP O
the DT B-NP O
ontology NN I-NP O
using VBG B-VP O
standard JJ B-NP O
measures NNS I-NP O
such JJ B-PP O
as IN I-PP O
precision NN O O
and CC O O
recall NN O O
. . O O

Finding VBG B-VP O
names NNS B-NP O
in IN B-PP O
speech NN B-NP O
data NNS I-NP O
is VBZ B-VP O
a DT B-NP O
very RB I-NP O
new JJ I-NP O
topic JJ I-NP O
of IN B-PP O
research NN B-NP O
, , O O
and CC O O
most JJS B-NP O
previous JJ I-NP O
work NN I-NP O
has VBZ B-VP O
consisted VBN I-VP O
of IN B-PP O
the DT B-NP O
direct JJ I-NP O
application NN I-NP O
of IN B-PP O
text-based JJ B-NP O
systems NNS I-NP O
to TO B-PP O
speech VB B-NP O
data NNS I-NP O
, , O O
with IN B-PP O
some DT B-NP O
minor JJ I-NP O
adaptations NNS I-NP O
. . O O

Each DT B-NP O
node NN I-NP O
has VBZ B-VP O
a DT B-NP O
label NN I-NP O
, , O O
which WDT B-NP O
offers NNS B-VP O
a DT B-NP O
brief NN I-NP O
textual JJ I-NP O
description NN I-NP O
of IN B-PP O
the DT B-NP O
node NN I-NP O
. . O O

One CD B-NP O
task NN I-NP O
is VBZ B-VP O
the DT B-NP O
acquisition NN I-NP O
of IN B-PP O
new JJ B-NP O
structures NNS I-NP O
, , O O
the DT B-NP O
second JJ I-NP O
task NN I-NP O
is VBZ B-VP O
the DT B-NP O
evaluation NN I-NP O
of IN B-PP O
given VBN B-NP O
structures NNS I-NP O
. . O O

Starting VBG B-VP O
from IN B-PP O
the DT B-NP O
question NN I-NP O
what WP I-NP O
are VBP B-VP O
the DT B-NP O
elementary JJ I-NP O
units NNS I-NP O
to TO B-VP O
consider VB I-VP O
for IN B-PP O
a DT B-NP O
text NN I-NP O
' '' O O
s NNS B-NP O
discourse VBP I-NP O
structure NN I-NP O
, , O O
I PRP B-NP O
presented VBD B-VP O
an DT B-NP O
account NN I-NP O
for IN B-PP O
prepositional JJ B-NP O
phrases NNS I-NP O
with IN B-PP O
adjunct-status JJ O O
as IN B-PP O
discourse NN O O
units NNS O O
. . O O

We PRP B-NP O
can MD B-VP O
not RB I-VP O
say VB I-VP O
`` `` O O
that IN B-NP O
children NNS I-NP O
are VBP B-VP O
HINOKI-tree JJ B-NP O
'' '' O O
and CC O O
`` `` O O
the DT B-NP O
company NN I-NP O
is VBZ B-VP O
the DT B-NP O
environmental JJ I-NP O
pollution NN I-NP O
'' '' O O
while IN O O
we PRP B-NP O
can MD B-VP O
say VB I-VP O
`` `` O O
He PRP B-NP O
is VBZ B-VP O
mild VBN O O
. . O O

ATLAS NNP B-NP B-TERM
offers VBZ B-VP B-DEF
a DT B-NP I-DEF
threelayers NNS I-NP I-DEF
solution NN O I-DEF
to TO B-PP I-DEF
the DT B-NP I-DEF
problem NN I-NP I-DEF
of IN B-PP I-DEF
integrating VBG B-VP I-DEF
different JJ B-NP I-DEF
data NNS I-NP I-DEF
storage NN I-NP I-DEF
formats NNS I-NP I-DEF
by IN B-PP I-DEF
providing VBG B-VP I-DEF
a DT B-NP I-DEF
logical JJ I-NP I-DEF
level NN I-NP I-DEF
which WDT I-NP I-DEF
consists NNS B-VP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
language NN I-NP I-DEF
formalism NN I-NP I-DEF
and CC O I-DEF
the DT B-NP I-DEF
API NNP I-NP I-DEF
. . O O

Ontology NNP B-NP O
learning NN I-NP O
operates VBZ B-VP O
on IN B-PP O
the DT B-NP O
extracted VBN I-NP O
information NN I-NP O
and CC O O
is VBZ B-VP O
used VBN I-VP O
for IN B-PP O
three CD B-NP O
tasks NNS I-NP O
. . O O

Rule NNP B-NP O
22 CD I-NP O
: : O O
( : B-NP O
1 CD I-NP O
, , I-NP O
lift NN I-NP O
3 LS I-NP O
.4 CD I-NP O
) CD I-NP O
B2 NNP I-NP O
= NNP O O
p NN B-NP O
Fcom NNP I-NP O
> NNP B-VP O
1 CD B-NP O
class NN I-NP O
2 CD I-NP O
[ CD I-NP O
0 -NONE- I-NP O
.667 CD I-NP O
] : O O
which WDT B-NP O
can MD B-VP O
be VB I-VP O
explained VBN I-VP O
as IN O O
: : O O
if IN O O
the DT B-NP O
second JJ I-NP O
word NN I-NP O
after IN B-PP O
the DT B-NP O
RDM NNP I-NP O
is VBZ B-VP O
a DT B-NP O
preposition NN I-NP O
, , O O
and CC O O
there EX O O
is VBZ B-VP O
more JJR O O
then RB O O
one CD O O
commas NNS O O
before IN B-PP O
the DT O O
current JJ O O
RDM NNP O O
, , O O
then RB O O
the DT O O
location NN O O
of IN B-PP O
the DT O O
NULL NNP O O
marker NN O O
is VBZ B-VP O
two CD O O
commas NNS O O
away RB O O
from IN B-PP O
the DT O O
RDM NNP O O
. . O O

Concerning VBG B-VP O
tense NN B-NP O
, , O O
our PRP$ B-NP O
`` `` I-NP O
gold NN I-NP B-TERM
standard NN I-NP I-TERM
`` `` O O
is VBZ B-VP O
the DT B-NP B-DEF
set NN I-NP I-DEF
of IN B-PP I-DEF
human NN B-NP I-DEF
translations NNS I-NP I-DEF
. . O O

Therefore NNP O O
we PRP B-NP O
will MD B-VP O
give VB I-VP O
maximum NN B-NP O
score NN I-NP O
to TO B-PP O
the DT B-NP O
synset NN I-NP O
of IN B-PP O
a DT B-NP O
monosemous JJ I-NP O
translation NN I-NP O
, , O O
that IN B-NP O
is VBZ B-VP O
, , O O
the DT B-NP O
translation NN I-NP O
which WDT I-NP O
has VBZ B-VP O
only RB B-NP O
one CD I-NP O
corresponding VBG I-NP O
synset NN I-NP O
. . O O

the DT B-NP O
English JJ I-NP O
verb NN I-NP O
pocket NN I-NP O
or CC O O
must MD B-VP O
be VB I-VP O
saturated VBN I-VP O
by IN B-PP O
an DT B-NP O
exterfial JJ I-NP O
argument NN I-NP O
) : I-NP O
are VBP B-VP O
stated VBN I-VP O
in IN B-PP O
terms NNS B-NP O
of IN B-PP O
the DT B-NP O
pieces NNS I-NP O
of IN B-PP O
LCS NNP B-NP O
struct-ure NN I-NP O
in IN B-PP O
the DT B-NP O
lexicon NN I-NP O
. . O O

In IN B-PP O
syntactic JJ B-NP O
generation NN I-NP O
the DT I-NP O
interlingua NN I-NP O
representation NN I-NP O
is VBZ B-VP O
converted VBN I-VP O
by IN B-PP O
' POS B-NP O
transformational JJ I-NP O
rules NNS I-NP O
' POS B-VP O
into IN B-PP O
an DT B-NP O
ordered VBN I-NP O
surface-structure JJ I-NP O
tree NN I-NP O
, , O O
with IN B-PP O
appropriate JJ B-NP O
labeling NN I-NP O
of IN B-PP O
the DT B-NP O
leaves NNS I-NP O
with IN B-PP O
target NN B-NP O
language NN I-NP O
grammatical JJ I-NP O
functions NNS I-NP O
and CC I-NP O
features NNS I-NP O
. . O O

Traditional JJ B-NP O
IR NNP I-NP O
systems NNS I-NP O
treat VBP B-VP O
the DT B-NP O
query NN I-NP B-TERM
as IN B-PP O
a DT B-NP B-DEF
pattern NN I-NP I-DEF
of IN B-PP I-DEF
