-DOCSTART- -X- -X- O
to TO B-PP I-DEF
concretely RB B-NP I-DEF
. . O O

score NN B-NP O
( `` I-NP O
S NNP I-NP O
, , O O
C NNP B-NP O
) NNP I-NP O
( NNP I-NP O
1 CD I-NP O
) CD I-NP O
= CD O O
score NN B-NP O
( : I-NP O
SS NNP I-NP O
, , O O
C NNP B-NP O
' POS I-NP O
) NN I-NP O
score NN I-NP O
( : I-NP O
SS NNP I-NP O
, , O O
GlobalSS NNP B-NP O
) NNP B-VP O
Where NNP O O
S NNP B-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
sense NN I-NP I-DEF
item NN I-NP I-DEF
of IN B-PP I-DEF
polysemouse NN B-NP I-DEF
word NN I-NP I-DEF
W NNP I-NP I-DEF
, , O O
C NNP O B-TERM
is VBZ B-VP O
the DT O B-DEF
context NN O I-DEF
containing VBG B-VP I-DEF
W NNP O I-DEF
, , O I-DEF
SS NNP O B-TERM
is VBZ B-VP O
the DT O O
corresponding NN O O
sememe NN O O
set NN O O
of IN B-PP O
S NNP O O
, , O O
C NNP O B-TERM
' POS O I-TERM
is VBZ B-VP O
the DT O B-DEF
set NN O I-DEF
of IN B-PP I-DEF
sememe NN O I-DEF
expansion NN O I-DEF
of IN B-PP I-DEF
words NNS O I-DEF
in IN B-PP I-DEF
C NNP O I-DEF
and CC O O
GlobalSS NNP O B-TERM
is VBZ B-VP O
the DT O B-DEF
sememe NN O I-DEF
set VBD O I-DEF
that IN O I-DEF
containing NN B-VP I-DEF
all DT O I-DEF
of IN B-PP I-DEF
the DT O I-DEF
sememe NN O I-DEF
defined VBD B-VP I-DEF
in IN B-PP I-DEF
Hownet NNP O I-DEF
. . O O

The DT B-NP O
constructions NNS I-NP O
of IN B-PP O
coordination NN B-NP O
and CC I-NP O
apposition NN I-NP O
are VBP B-VP O
represented VBN I-VP O
by IN B-PP O
a DT B-NP O
special JJ I-NP B-TERM
node NN I-NP I-TERM
( : O O
usually RB O O
the DT B-NP O
node NN I-NP O
of IN B-PP O
the DT B-NP O
coordinating NN I-NP O
conjunction NN I-NP O
or CC I-NP O
other JJ I-NP O
expression NN I-NP O
) : I-NP O
that IN I-NP O
is VBZ B-VP O
the DT B-NP B-DEF
governor NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
coordinated VBN I-NP I-DEF
subtrees NNS I-NP I-DEF
and CC O I-DEF
their PRP$ B-NP I-DEF
common JJ I-NP I-DEF
complementation NN I-NP I-DEF
in IN B-PP I-DEF
the DT O I-DEF
ATS NNPS O I-DEF
. . O O

P NNP B-NP O
( : I-NP O
NEG NNP I-NP O
) : I-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
probability NN I-NP I-DEF
that IN B-PP I-DEF
a DT B-NP I-DEF
negative JJ I-NP I-DEF
example NN I-NP I-DEF
is VBZ B-VP I-DEF
mislabelled VBN I-VP I-DEF
and CC O I-DEF
its PRP$ B-NP I-DEF
value NN I-NP I-DEF
can MD B-VP I-DEF
be VB I-VP I-DEF
estimated VBN I-VP I-DEF
given VBN B-PP I-DEF
# # B-NP I-DEF
( : I-NP I-DEF
in IN B-PP I-DEF
equation NN B-NP I-DEF
( : I-NP I-DEF
6 CD I-NP I-DEF
) CD I-NP I-DEF
) CD I-NP I-DEF
and CC O I-DEF
the DT B-NP I-DEF
total JJ I-NP I-DEF
nnrnber NN I-NP I-DEF
of IN B-PP I-DEF
positive JJ B-NP I-DEF
and CC I-NP I-DEF
negative JJ I-NP I-DEF
examples NNS I-NP I-DEF
. . O O

split NN B-NP O
of IN B-PP O
the DT B-NP O
data NNS I-NP O
'Apte JJ I-NP B-TERM
split NN I-NP I-TERM
, , O O
' '' O O
which WDT B-NP O
consists NNS B-VP B-DEF
of IN B-PP I-DEF
9603 CD B-NP I-DEF
texts NNS I-NP I-DEF
for IN B-PP I-DEF
training NN B-NP I-DEF
and CC O I-DEF
3299 CD B-NP I-DEF
texts NNS I-NP I-DEF
for IN B-PP I-DEF
test NN B-NP I-DEF
. . O O

S NNP B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
start NN I-NP I-DEF
symbol NN I-NP I-DEF
) : I-NP O
. . O O

We PRP B-NP O
denote VBP B-VP O
this DT B-NP O
as IN B-PP O
a DT B-NP O
binary JJ I-NP O
relation NN I-NP O
Causality NNP I-NP O
( NNP I-NP O
FrontClause NNP I-NP O
( NNP I-NP O
2 CD I-NP O
) CD I-NP O
, , O O
BaekClause NNP B-NP O
( NNP I-NP O
2 CD I-NP O
) CD I-NP O
) CD O O
where WRB O O
FrontClause NNP B-NP B-TERM
( NNP I-NP O
n NN I-NP O
) : I-NP O
denotes NNS B-VP O
the DT B-NP B-DEF
discourse NN I-NP I-DEF
segment NN I-NP I-DEF
that WDT I-NP I-DEF
is VBZ B-VP I-DEF
encapsulated VBN I-VP I-DEF
by IN B-PP I-DEF
the DT B-NP I-DEF
Front NNP I-NP I-DEF
discourse NN I-NP I-DEF
marker NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
corresponding NN I-NP I-DEF
rhetorical JJ I-NP I-DEF
relation NN I-NP I-DEF
whose WP$ O I-DEF
sequence NN O I-DEF
number NN O I-DEF
is VBZ B-VP I-DEF
n VBN O I-DEF
. . O O
15 CD O O
BackClause NNP O O
( NNP O O
n NN O O
) : O O
can MD B-VP O
be VB I-VP O
defined VBN I-VP O
similarly RB O O
. . O O

Pr NNP B-NP O
( : B-VP O
s NNS B-NP O
) VBP B-VP O
= : O O
Pr NNP B-NP O
( : I-NP O
wl NN I-NP O
, , O O
W2 NNP B-NP O
, , O O
. . B-NP O
. . O O
. . O O
Wn NNP B-NP O
) NNP I-NP O
-- : O O
-= : B-NP O
H~=lPr JJ I-NP O
( NN I-NP O
wilwl NN I-NP O
, , O O
. . B-NP O
. . B-VP O
. . I-VP O
wi-1 -NONE- I-VP O
) : I-VP O
= : I-VP O
H~=lPr JJ B-NP O
( NN I-NP O
wilhi NN I-NP O
) : O O
where WRB O O
hi NN O B-TERM
is VBZ B-VP O
the DT O B-DEF
relevant JJ O I-DEF
history NN O I-DEF
when WRB O I-DEF
predicting VBG O I-DEF
wi NN O I-DEF
, , O O
and CC O O
s NNS O B-TERM
is VBZ B-VP O
any DT O B-DEF
sequence NN O I-DEF
of IN B-PP I-DEF
tokens NNS O I-DEF
, , O I-DEF
words NNS O I-DEF
, , O I-DEF
part-of-speech JJ O I-DEF
( NN O I-DEF
pos NNS O I-DEF
) : O I-DEF
tags NNS O I-DEF
or CC O I-DEF
other JJ O I-DEF
terms NNS O I-DEF
. . O O

Extrapositions NNS B-NP B-TERM
are VBP B-VP O
the DT B-NP B-DEF
linguistic JJ I-NP I-DEF
means NNS I-NP I-DEF
in IN B-PP I-DEF
German NNP B-NP I-DEF
to TO B-PP I-DEF
separate VB B-NP I-DEF
sense NN I-NP I-DEF
units NNS I-NP I-DEF
. . O O

Suppose NNP B-VP O
Pi~-Po NNP B-NP O
, , I-NP O
Ei NNP I-NP B-TERM
( NNP I-NP I-TERM
~-Po NNP I-NP I-TERM
) NNP I-NP I-TERM
is VBZ B-VP O
the DT B-NP B-DEF
set NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
edges NNS I-NP I-DEF
between IN B-PP I-DEF
points NNS B-NP I-DEF
in IN B-PP I-DEF
P1 NNP B-NP I-DEF
, , O O
Ri NNP B-NP B-TERM
( NNP B-VP I-TERM
~ NNP B-NP I-TERM
( NNP I-NP I-TERM
PlX NNP I-NP I-TERM
El NNP I-NP I-TERM
) NNP I-NP I-TERM
) NNP O I-TERM
is VBZ B-VP O
the DT B-NP B-DEF
set NN I-NP I-DEF
of IN B-PP I-DEF
relations NNS B-NP I-DEF
between IN B-PP I-DEF
points NNS O I-DEF
in IN B-PP I-DEF
PI NNP O I-DEF
and CC O I-DEF
edges NNS O I-DEF
in IN B-PP I-DEF
Et NNP O I-DEF
s NNS B-VP I-DEF
, , O O
then RB O O
: : O O
s NNS O O
Here RB O O
, , O O
Edges NNP O O
are VBP B-VP O
also RB O O
points NNS O O
. . O O

Kwok NNP B-NP O
( : I-NP O
1996 CD I-NP O
) CD I-NP O
suggested VBN B-VP O
average JJ B-NP B-TERM
term NN I-NP I-TERM
frequency NN I-NP I-TERM
, , O O
avtf NN B-PP B-DEF
= : B-NP I-DEF
TF NNP I-NP I-DEF
( : I-NP I-DEF
t NN I-NP I-DEF
) : I-NP I-DEF
/df JJ I-NP I-DEF
( NN B-VP I-DEF
t NN B-NP I-DEF
) : I-NP I-DEF
, , O O
be VB B-VP O
used VBN I-VP O
as IN B-PP O
a DT B-NP O
tie-breaker NN I-NP O
for IN B-PP O
cases NNS B-NP O
like IN B-PP O
this DT O O
, , O O
where WRB O O
TF NNP O O
( NNP O O
t NN O O
) : O O
= : O O
~a JJ O O
if IN B-PP O
( NNP O O
t NN O O
, , O O
d VBD O O
) : O O
is VBZ B-VP O
the DT O O
standard JJ O O
notion NN O O
of IN B-PP O
frequency NN O O
in IN B-PP O
the DT O O
corpus-based JJ O O
NLP NNP O O
. . O O

The DT B-NP O
recall NN I-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
identified JJ B-NP I-DEF
errors NNS I-NP I-DEF
over IN B-PP I-DEF
the DT B-NP I-DEF
total JJ I-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
errors NNS B-NP I-DEF
. . O O

However RB O O
, , O O
many JJ B-NP O
prior RB I-NP O
techniques VBZ I-NP B-DEF
used VBN B-VP I-DEF
in IN B-PP I-DEF
natural JJ B-NP I-DEF
language NN I-NP I-DEF
information NN I-NP I-DEF
retrieval NN I-NP I-DEF
( : I-NP O
e NN I-NP O
. . I-NP O
g NN I-NP O
. . O O
, , O O
head/modifier JJ B-NP B-TERM
pairs NNS I-NP I-TERM
) : O O
can MD B-VP O
be VB I-VP O
expressed VBN I-VP O
within IN B-PP O
the DT B-NP O
ItEXTOR NNP I-NP O
framework NN I-NP O
, , O O
and CC O O
furthermore VB O O
the DT B-NP O
system NN I-NP O
provides VBZ B-VP O
a DT B-NP O
playground NN I-NP O
for IN B-PP O
experimenting NN B-VP O
with IN B-PP O
new JJ B-NP O
techniques NNS I-NP O
. . O O

Dbest NNP B-NP O
= : I-NP O
argmax NN I-NP O
P NNP I-NP O
( NNP I-NP O
D NNP I-NP O
[ NNP B-VP O
B NNP B-NP O
) NNP I-NP O
D NNP I-NP O
If NNP O O
we PRP B-NP O
assume VBP B-VP O
that IN O O
the DT B-NP O
dependency NN I-NP O
probabilities NNS I-NP O
are VBP B-VP O
mutually RB O O
independent JJ O O
, , O O
P NNP B-NP O
( NNP I-NP O
DIB NNP I-NP O
) NNP I-NP O
could MD B-VP O
be VB I-VP O
rewritten VBN I-VP O
as IN B-PP O
: : O O
rn-1 -NONE- B-NP O
P NNP I-NP O
( NNP I-NP O
DIB NNP I-NP O
) NNP I-NP O
= NNP O O
~I NNP B-NP O
P NNP I-NP O
( NNP I-NP O
Dep NNP I-NP O
( NNP I-NP O
i PRP I-NP O
) VBP I-NP O
=j JJ I-NP O
Ifit NNP I-NP O
) NNP I-NP O
i=1 NNP B-PP O
fit NN B-NP O
= : B-VP O
{ : O O
fl NN O O
, , O O
. . O O
. . B-VP O
. . I-VP O
, , O O
fn NN B-PP O
} : O O
e NN O O
R NNP O O
n NN O O
. . O O
P NNP O B-TERM
( NNP O I-TERM
Dep NNP O I-TERM
( NNP O I-TERM
i PRP O I-TERM
) VBP B-VP I-TERM
= : O I-TERM
J NNP O I-TERM
If0 NNP O I-TERM
) NNP O I-TERM
represents VBZ B-VP O
the DT O B-DEF
probability NN O I-DEF
that IN B-PP I-DEF
bi NN O I-DEF
depends NNS B-VP I-DEF
on IN B-PP I-DEF
( NNP O I-DEF
modifies NNS O I-DEF
) : O I-DEF
b NN O I-DEF
t NN O I-DEF
. . O O
fit NN O B-TERM
is VBZ O O
an DT O B-DEF
n NN O I-DEF
dimensional JJ O I-DEF
feature NN O I-DEF
vector NN O I-DEF
that WDT O I-DEF
represents VBZ O I-DEF
various JJ O I-DEF
kinds NNS O I-DEF
of IN B-PP I-DEF
linguistic JJ O I-DEF
features NNS O I-DEF
related VBN O I-DEF
with IN B-PP I-DEF
the DT O I-DEF
chunks NNS O I-DEF
bi VBP O I-DEF
and CC O I-DEF
b NN O I-DEF
t NN O I-DEF
. . O O
We PRP O O
obtain VBP O O
Dbest NNP O O
taking VBG O O
into IN B-PP O
all DT O O
the DT O O
combination NN O O
of IN B-PP O
these DT O O
probabilities NNS O O
. . O O

25 CD B-NP O
The DT I-NP O
attribute NN I-NP O
vtype NN I-NP O
is VBZ B-VP O
mandatory NN O O
, , O O
vtype NN B-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
reference NN I-NP I-DEF
to TO B-PP I-DEF
a DT B-NP I-DEF
description NN I-NP I-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
guideline NN I-NP I-DEF
violation NN I-NP I-DEF
in IN B-PP I-DEF
a DT B-NP I-DEF
file NN I-NP I-DEF
which WDT I-NP I-DEF
contains VBZ B-VP I-DEF
the DT B-NP I-DEF
different JJ I-NP I-DEF
kinds NNS I-NP I-DEF
of IN B-PP I-DEF
violations NNS O I-DEF
of IN B-PP I-DEF
the DT O I-DEF
individual JJ O I-DEF
guidelines NNS O I-DEF
. . O O

SEMCAT NNP B-NP B-TERM
weights NNS I-NP I-TERM
are VBP B-VP O
calculated VBN I-VP B-DEF
based VBN I-VP I-DEF
on IN B-PP I-DEF
the DT B-NP I-DEF
following JJ I-NP I-DEF
equations NNS I-NP I-DEF
. . O O

The DT B-NP O
Ontology NNP I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
directed VBN I-NP I-DEF
acyelic JJ I-NP I-DEF
graph NN I-NP I-DEF
automatically RB B-VP I-DEF
derived VBN I-VP I-DEF
from IN B-PP I-DEF
the DT B-NP I-DEF
Grammar NNP I-NP I-DEF
in IN B-PP I-DEF
which WDT B-NP I-DEF
the DT I-NP I-DEF
nodes VBZ I-NP I-DEF
correspond NN I-NP I-DEF
to TO B-PP I-DEF
grammar VB B-NP I-DEF
nonterminals NNS I-NP I-DEF
( : B-PP I-DEF
NTs NNS B-NP I-DEF
) VBP I-NP I-DEF
and CC O I-DEF
the DT B-NP I-DEF
arcs NNS I-NP I-DEF
record NN I-NP I-DEF
immediate NN I-NP I-DEF
dominance NN I-NP I-DEF
relation NN I-NP I-DEF
, , O O
i.e. NNP B-NP O
, , O O
the DT O O
presence NN O O
of IN B-PP O
, , O O
say VBP B-VP O
, , O O
NTi NNP O O
in IN B-PP O
a DT O O
right-hand JJ O B-TERM
side NN O I-TERM
( : O O
RHS NNP O B-TERM
) : O O
alternative JJ O O
of IN B-PP O
NTj NNP O O
will MD B-VP O
result VB I-VP O
in IN B-PP O
an DT O O
arc NN O O
from IN B-PP O
NTi NNP O O
to TO O O
NTj NNP O O
. . O O

LT NNP B-NP O
TTT NNP I-NP O
: : O O
the DT B-NP O
last JJ I-NP O
tool NN I-NP O
tried VBD B-VP O
, , O O
LT NNP B-NP B-TERM
TTT NNP I-NP I-TERM
( NNP I-NP O
Grover NNP I-NP O
et NN I-NP O
al. NNP O O
, , O O
1999 CD B-NP O
) : I-NP O
, , O O
is VBZ B-VP O
a DT B-NP B-DEF
text NN I-NP I-DEF
tokenisation NN I-NP I-DEF
system NN I-NP I-DEF
and CC I-NP I-DEF
toolset NN I-NP I-DEF
. . O O

To TO B-VP O
compute VB I-VP O
these DT B-NP O
feature NN I-NP O
values NNS I-NP O
for IN B-PP O
a DT B-NP O
sentence NN I-NP O
, , O O
we PRP B-NP O
used VBD B-VP O
the DT B-NP O
Remedia NNP I-NP B-TERM
corpus VBZ I-NP I-TERM
provided VBN B-VP O
by IN B-PP O
MITRE NNP B-NP O
which WDT I-NP O
has VBZ B-VP O
been VBN I-VP O
hand-tagged JJ O B-DEF
with IN B-PP I-DEF
named JJ B-NP I-DEF
entities NNS I-NP I-DEF
. . O O

The DT B-NP O
symbol NN I-NP O
`` `` I-NP O
+ : I-NP B-TERM
`` `` O O
stands NNS B-VP O
for IN B-PP O
set NN B-NP B-DEF
union NN I-NP I-DEF
, , O O
therefore RB O O
A+B-B JJ B-NP O
means NNS B-VP O
that WDT O O
the DT B-NP O
training NN I-NP O
set VBD I-NP O
is VBZ B-VP O
A DT B-NP O
union NN I-NP O
B NNP I-NP O
and CC O O
the DT B-NP O
test NN I-NP O
set NN I-NP O
is VBZ B-VP O
B NNP B-NP O
. . O O

ttpj NN B-NP O
= `` B-VP O
ttpn NN B-NP O
{ : I-NP O
/ : I-NP O
( : I-NP O
t NN I-NP O
, , O O
pj NN B-NP O
) : I-NP O
ift NN I-NP O
, , O O
pj NN B-NP O
is VBZ B-VP O
atoplc NN B-PP O
of IN I-PP O
Stp NNP B-NP O
0 -NONE- I-NP O
otherwise VBP I-NP O
f NN I-NP O
( : I-NP O
w NN I-NP O
) : I-NP O
denotes NNS B-VP O
term NN B-NP O
frequency NN I-NP O
of IN B-PP O
word NN B-NP O
w. NNP B-VP O
term NN B-NP O
vectors NNS I-NP O
35 CD O O
Let NNP B-VP O
$ $ B-NP O
1 CD I-NP O
, , O O
- : O O
, , O O
S NNP O O
, , O O
, , O O
, , O O
be VB B-VP O
all PDT O O
the DT O O
other JJ O O
training NN O O
documents NNS O O
( : O O
where WRB O O
m NN O B-TERM
is VBZ B-VP O
the DT O B-DEF
number NN O I-DEF
of IN B-PP I-DEF
training NN O I-DEF
documents NNS O I-DEF
which WDT O I-DEF
does VBZ B-VP I-DEF
not RB I-VP I-DEF
belong VB I-VP I-DEF
to TO B-PP I-DEF
the DT O I-DEF
target NN O I-DEF
event NN O I-DEF
) : O O
and CC O O
Sx NNP O B-TERM
be VB B-VP O
a DT O B-DEF
test NN O I-DEF
document NN O I-DEF
which WDT O I-DEF
should MD O I-DEF
be VB O I-DEF
classified VBN O I-DEF
as IN B-PP I-DEF
to TO I-PP I-DEF
whether IN O I-DEF
or CC O I-DEF
not RB O I-DEF
it PRP O I-DEF
discusses VBZ O I-DEF
the DT O I-DEF
target NN O I-DEF
event NN O I-DEF
. . O O

In IN B-PP O
the DT B-NP O
SNo NNP I-NP O
W NNP I-NP O
architecture NN I-NP O
there RB I-NP O
is VBZ B-VP O
a DT B-NP O
winnow NN I-NP B-TERM
node NN I-NP I-TERM
for IN B-PP O
each DT B-NP O
class NN I-NP O
, , O O
which WDT B-NP O
learns NNS B-VP B-DEF
to TO I-VP I-DEF
separate VB I-VP I-DEF
that IN B-NP I-DEF
class NN I-NP I-DEF
from IN B-PP I-DEF
all DT B-NP I-DEF
the DT I-NP I-DEF
rest NN I-NP I-DEF
. . O O

In IN B-PP O
order NN B-NP O
to TO B-VP O
provide VB I-VP O
a DT B-NP O
better JJR I-NP O
estimate NN I-NP O
of IN B-PP O
how WRB O O
close JJ B-NP O
two CD I-NP O
discourse JJ I-NP O
trees NNS I-NP O
were VBD B-VP O
, , O O
we PRP B-NP O
computed VBD B-VP O
PositionDependent NNP B-NP O
and CC O O
-Independent JJ B-NP O
recall NN I-NP O
and CC I-NP O
precision NN I-NP O
figures NNS I-NP O
for IN B-PP O
the DT B-NP O
sentential JJ I-NP B-TERM
level NN I-NP I-TERM
( : I-NP O
where WRB O B-DEF
units NNS B-NP I-DEF
are VBP B-VP I-DEF
given VBN I-VP I-DEF
by IN B-PP I-DEF
edus NN B-NP I-DEF
and CC I-NP I-DEF
spans NNS I-NP I-DEF
are VBP B-VP I-DEF
given VBN I-VP I-DEF
by IN B-PP I-DEF
sets NNS O I-DEF
of IN B-PP I-DEF
edus NN O I-DEF
or CC O I-DEF
single JJ O I-DEF
sentences NNS O I-DEF
) : O O
; : O O
paragraph NN O B-TERM
level NN O I-TERM
( : O O
where WRB O B-DEF
units NNS O I-DEF
are VBP B-VP I-DEF
given VBN I-VP I-DEF
by IN B-PP I-DEF
sentences NNS O I-DEF
and CC O I-DEF
spans NNS O I-DEF
are VBP B-VP I-DEF
given VBN I-VP I-DEF
by IN B-PP I-DEF
sets NNS O I-DEF
of IN B-PP I-DEF
sentences NNS O I-DEF
or CC O I-DEF
single JJ O I-DEF
paragraphs NNS O I-DEF
) : O O
: : O O
and CC O O
text NN O B-TERM
level NN O I-TERM
( : O O
where WRB O B-DEF
units NNS O I-DEF
are VBP B-VP I-DEF
given VBN I-VP I-DEF
by IN O I-DEF
paragraphs NNS O I-DEF
and CC O I-DEF
spans NNS O I-DEF
are VBP B-VP I-DEF
given VBN I-VP I-DEF
by IN O I-DEF
sets NNS O I-DEF
of IN O I-DEF
paragraphs NNS O I-DEF
) : O O
. . O O

In IN B-PP O
the DT B-NP O
calculation NN I-NP O
of IN B-PP O
the DT B-NP O
data NNS I-NP O
description NN I-NP O
length NN I-NP O
in IN B-PP O
equation NN B-NP O
( : I-NP O
6 CD I-NP O
) CD I-NP O
, , O O
each DT B-NP O
word NN I-NP O
in IN B-PP O
a DT B-NP O
cluster NN I-NP O
, , O O
observed VBN B-VP O
or CC O O
unobserved VBN B-NP O
, , O O
is VBZ B-VP O
assigned VBN I-VP O
an DT B-NP O
estimated VBN I-NP B-TERM
probability NN I-NP I-TERM
, , O O
which WDT B-NP O
is VBZ B-VP O
a DT B-NP B-DEF
uniform NN I-NP I-DEF
fraction NN I-NP I-DEF
of IN B-PP I-DEF
the DT O I-DEF
probability NN O I-DEF
of IN B-PP I-DEF
the DT O I-DEF
cluster NN O I-DEF
. . O O

For IN B-PP O
example NN B-NP O
, , O O
the DT B-NP O
Mutual NNP I-NP B-TERM
Information NNP I-NP I-TERM
measures VBZ I-NP B-DEF
the DT I-NP I-DEF
strength NN I-NP I-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
correlation NN I-NP I-DEF
between IN B-PP I-DEF
co-occurring JJ B-NP I-DEF
arguments NNS I-NP I-DEF
, , O O
and CC O O
the DT B-NP O
Plausibility NNP I-NP B-TERM
( NNP I-NP O
Cucchiarelli NNP I-NP O
, , I-NP O
Luzi NNP I-NP O
and CC I-NP O
Velardi NNP I-NP O
( NNP I-NP O
1998 CD O O
) CD O O
) CD O O
assigns NNS B-VP B-DEF
a DT B-NP I-DEF
weight NN I-NP I-DEF
to TO B-PP I-DEF
a DT B-NP I-DEF
feature NN I-NP I-DEF
vector NN I-NP I-DEF
, , O I-DEF
depending VBG B-VP I-DEF
upon IN B-PP I-DEF
the DT B-NP I-DEF
degree NN I-NP I-DEF
of IN B-PP I-DEF
ambiguity NN O I-DEF
of IN B-PP I-DEF
its PRP$ O I-DEF
arguments NNS O I-DEF
and CC O I-DEF
the DT O I-DEF
frequency NN O I-DEF
of IN B-PP I-DEF
its PRP$ O I-DEF
observations NNS O I-DEF
in IN B-PP I-DEF
a DT O I-DEF
corpus NN O I-DEF
. . O O

' POS B-NP O
* -NONE- I-NP B-TERM
' '' I-NP O
denotes NNS I-NP O
significantly RB O B-DEF
better RBR B-NP I-DEF
accuracy NN I-NP I-DEF
of IN B-PP I-DEF
RBM NNP B-NP I-DEF
or CC I-NP I-DEF
RIPPER NNP I-NP I-DEF
over IN B-PP I-DEF
IBi-IG JJ B-NP I-DEF
with IN B-PP I-DEF
p NN B-NP I-DEF
0.05 CD I-NP I-DEF
. . O O

Each DT B-NP O
story NN I-NP O
has VBZ B-VP O
an DT B-NP O
average JJ I-NP O
of IN B-PP O
20 CD B-NP O
sentences NNS I-NP O
, , O O
and CC O O
the DT B-NP O
question NN I-NP B-TERM
answering VBG I-NP I-TERM
task NN I-NP I-TERM
as IN O O
formulated VBN B-VP O
for IN B-PP O
a DT B-NP O
computer NN I-NP O
program NN I-NP O
is VBZ B-VP O
to TO I-VP B-DEF
select VB I-VP I-DEF
a DT B-NP I-DEF
sentence NN I-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
story NN I-NP I-DEF
that IN B-PP I-DEF
answers NNS B-NP I-DEF
to TO B-PP I-DEF
a DT B-NP I-DEF
question NN I-NP I-DEF
. . O O

The DT B-NP O
language NN I-NP B-TERM
model NN I-NP I-TERM
for IN B-PP I-TERM
speech NN B-NP I-TERM
recognition NN I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
network NN I-NP I-DEF
( : B-PP I-DEF
regular JJ B-NP I-DEF
) NN I-NP I-DEF
grammar NN I-NP I-DEF
, , O I-DEF
and CC O I-DEF
it PRP B-NP I-DEF
allows VBZ B-VP I-DEF
each DT B-NP I-DEF
speech NN I-NP I-DEF
interval NN I-NP I-DEF
to TO B-VP I-DEF
be VB I-VP I-DEF
an DT B-NP I-DEF
arbitrary JJ I-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
phrases NNS B-NP I-DEF
. . O O

Morphology NNP B-NP B-TERM
induction NN I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
subproblem NN I-NP I-DEF
of IN B-PP I-DEF
important JJ B-NP I-DEF
tasks NNS I-NP I-DEF
like IN B-PP I-DEF
automatic JJ B-NP I-DEF
learning NN I-NP I-DEF
of IN B-PP I-DEF
machine-readable JJ B-NP I-DEF
dictionaries NNS I-NP I-DEF
and CC O I-DEF
grammar NN B-NP I-DEF
induction NN I-NP I-DEF
. . O O

2 LS B-NP O
For IN B-PP O
a DT B-NP O
fixed VBN I-NP O
seed NN I-NP O
word NN I-NP O
s NNS B-VP O
, , O O
we PRP B-NP O
take VBP B-VP O
a DT B-NP O
word NN I-NP O
w NN I-NP O
as IN B-PP O
a DT B-NP O
frequently RB I-NP O
co-occurring JJ I-NP B-TERM
word NN I-NP I-TERM
if IN B-PP B-DEF
the DT B-NP I-DEF
presence NN I-NP I-DEF
of IN O I-DEF
s NNS B-NP I-DEF
is VBZ B-VP I-DEF
a DT B-NP I-DEF
statistically RB I-NP I-DEF
significant JJ I-NP I-DEF
indicator NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
presence NN I-NP I-DEF
of IN B-PP I-DEF
w NN O I-DEF
. . O O
Let NNP B-VP O
a DT O O
data NN O O
sequence NN O O
: : O O
( : O O
sl NN O O
, , O O
wl NN O O
) : O O
, , O O
( : O O
s2 NNP O O
, , O O
w2 NNP O O
) NNP O O
, , O O
. . O O
. . O O
, , O O
( : O O
Sin NNP O O
, , O O
Win NNP O O
) NNP B-VP O
be VB I-VP O
given VBN I-VP O
where WRB O O
( : O O
si NN O O
, , O O
wi NN O O
) : O O
denotes NNS B-VP O
the DT O O
state NN O O
of IN B-PP O
co-occurrence NN O O
of IN B-PP O
words NNS O O
s NNS O O
and CC O O
w VB B-VP O
in IN B-PP O
the DT O O
i-th JJ O O
text NN O O
in IN B-PP O
the DT O O
corpus NN O O
data NNS O O
. . O O

Chomsky NNP B-NP O
( : O O
1981 CD O O
) CD B-NP O
( CD I-NP O
and CC O O
elsewhere RB B-NP O
) : I-NP O
has VBZ B-VP O
proposed VBN I-VP O
that IN B-PP O
all DT B-NP B-DEF
natural JJ I-NP I-DEF
languages NNS I-NP I-DEF
share NN B-VP I-DEF
the DT B-NP I-DEF
same JJ I-NP I-DEF
innate NN I-NP I-DEF
universal NN I-NP I-DEF
principles NNS I-NP I-DEF
( : O O
Universal NNP B-NP B-TERM
Grammar NNP I-NP I-TERM
-UG NNP I-NP I-TERM
) NNP I-NP O
and CC O O
differ VBP B-VP O
only RB O O
with IN B-PP O
respect NN B-NP O
to TO B-PP O
the DT B-NP O
settings NNS I-NP O
of IN B-PP O
a DT B-NP O
finite JJ I-NP O
number NN I-NP O
of IN B-PP O
parameters NNS O O
. . O O

The DT B-NP O
