-DOCSTART- -X- -X- O
Centering NNP B-NP B-TERM
reported VBD B-VP O
here RB O O
is VBZ B-VP O
a DT B-NP B-DEF
special JJ I-NP I-DEF
case NN I-NP I-DEF
of IN B-PP I-DEF
text NN B-NP I-DEF
planning VBG I-NP I-DEF
by IN B-PP I-DEF
constraint NN B-NP I-DEF
satisfaction NN I-NP I-DEF
, , O I-DEF
where WRB O I-DEF
the DT B-NP I-DEF
user NN I-NP I-DEF
has VBZ B-VP I-DEF
control NN B-NP I-DEF
over IN B-PP I-DEF
the DT B-NP I-DEF
different JJ I-NP I-DEF
constraints NNS I-NP I-DEF
, , O O
and CC O O
this DT B-NP O
approach NN I-NP O
means VBZ B-VP O
that DT O O
different JJ O O
strategies NNS O O
for IN B-PP O
e NN O O
. . O O
g NN O O
. . O O

inform NN B-VP B-TERM
( `` B-NP I-TERM
aTask=n JJ I-NP I-TERM
) NN I-NP I-TERM
: : O O
system NN B-NP B-DEF
presents NNS B-VP I-DEF
the DT B-NP I-DEF
n'th JJ I-NP I-DEF
answer NN I-NP I-DEF
to TO B-PP I-DEF
the DT B-NP I-DEF
query NN I-NP I-DEF
t NN I-NP I-DEF
. . O O

This DT B-NP O
is VBZ B-VP O
a DT B-NP O
subcorpus NN I-NP O
of IN B-PP O
circa NN B-NP B-TERM
4.5 CD I-NP I-TERM
million CD I-NP I-TERM
words NNS I-NP I-TERM
, , O O
in IN B-PP B-DEF
which WDT B-NP I-DEF
speakers NNS I-NP I-DEF
and CC I-NP I-DEF
respondents NNS I-NP I-DEF
are VBP B-VP I-DEF
identified VBN I-VP I-DEF
by IN B-PP I-DEF
such JJ B-NP I-DEF
factors NNS I-NP I-DEF
as IN B-PP I-DEF
gender NN B-NP I-DEF
, , O I-DEF
age NN B-NP I-DEF
, , O I-DEF
social JJ B-NP I-DEF
group NN I-NP I-DEF
and CC O I-DEF
geographical JJ O I-DEF
region NN O I-DEF
. . O O

The DT B-NP O
contextual JJ I-NP B-TERM
representation NN I-NP I-TERM
of IN B-PP I-TERM
a DT B-NP I-TERM
word NN I-NP I-TERM
has VBZ B-VP O
been VBN I-VP O
defined VBN I-VP O
as IN B-PP O
a DT B-NP B-DEF
characterisation NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
linguistic JJ I-NP I-DEF
context NN I-NP I-DEF
in IN B-PP I-DEF
which WDT B-NP I-DEF
a DT I-NP I-DEF
word NN I-NP I-DEF
appears VBZ B-VP I-DEF
. . O O

Given RB B-VP O
a DT B-NP O
training NN I-NP O
sample NN I-NP O
of IN B-PP O
size NN B-NP O
N NNP I-NP O
, , O O
( NNP B-NP O
Xl NNP I-NP O
, , O O
Yl NNP B-NP O
) NNP I-NP O
, , I-NP O
. . I-NP O
. . O O
, , O O
( : B-NP O
XN NNP I-NP O
, , O O
YN NNP B-NP O
) NNP I-NP O
, , O O
an DT B-NP O
empirical JJ I-NP B-TERM
probability NN I-NP I-TERM
distribution NN I-NP I-TERM
can MD B-VP O
be VB I-VP O
defined VBN I-VP O
as IN B-PP O
y NN B-NP B-DEF
) : I-NP I-DEF
= : O I-DEF
y NN O I-DEF
) : O I-DEF
N NNP O I-DEF
where WRB O I-DEF
# # O I-DEF
( : O I-DEF
x NN O I-DEF
, , O I-DEF
y NN O I-DEF
) : O I-DEF
is VBZ B-VP I-DEF
the DT O I-DEF
number NN O I-DEF
of IN B-PP I-DEF
occurrences NNS O I-DEF
of IN B-PP I-DEF
( NNP O I-DEF
x NN O I-DEF
, , O I-DEF
y NN O I-DEF
) : O I-DEF
. . O O

An DT B-NP O
argument NN I-NP O
is VBZ B-VP O
represented VBN I-VP O
as RB B-PP O
an DT B-NP O
cluding NN I-NP O
a DT I-NP O
discussion NN I-NP O
of IN B-PP O
counterfactual JJ B-NP O
reasoning NN I-NP O
and CC O O
Argument NNP B-NP B-TERM
Graph NNP I-NP I-TERM
, , O O
which WDT B-NP O
is VBZ B-VP O
a DT B-NP B-DEF
network NN I-NP I-DEF
of IN B-PP I-DEF
nodes NNS B-NP I-DEF
that WDT B-PP I-DEF
modality NN B-NP I-DEF
, , O O
may MD B-VP O
be VB I-VP O
found VBN I-VP O
in IN B-PP O
( NNP B-NP O
Rescher NNP I-NP O
, , O O
1964 CD O O
) : O O
. . O O

Spam NNP B-NP B-TERM
, , O O
or CC O O
more JJR B-NP O
properly RB I-NP O
Unsolicited JJ I-NP B-TERM
Commercial JJ I-NP I-TERM
E-mail JJ I-NP I-TERM
( NN I-NP O
UCE NNP I-NP B-TERM
) NNP I-NP O
, , O O
is VBZ B-VP O
an DT B-NP B-DEF
increasing VBG I-NP I-DEF
threat NN I-NP I-DEF
to TO B-PP I-DEF
the DT B-NP I-DEF
viability NN I-NP I-DEF
of IN B-PP I-DEF
Internet NNP B-NP I-DEF
E-mail JJ I-NP I-DEF
and CC O I-DEF
a DT B-NP I-DEF
danger NN I-NP I-DEF
to TO B-PP I-DEF
Internet NNP B-NP I-DEF
commerce NN I-NP I-DEF
. . O O

The DT B-NP O
chunks NNS I-NP O
in IN B-PP O
the DT B-NP O
CoNLL-2000 NN I-NP O
shared VBD I-NP O
task NN I-NP O
are VBP B-VP O
represented VBN I-VP O
with IN B-PP O
IOB NNP B-NP O
based VBN I-NP O
model NN I-NP O
, , O O
in IN B-PP O
which WDT B-NP O
every DT I-NP O
word NN I-NP O
is VBZ B-VP O
to TO I-VP O
be VB I-VP O
tagged VBN I-VP O
with IN B-PP O
a DT B-NP O
chunk NN I-NP O
label NN I-NP O
extended VBD B-VP O
with IN B-PP O
I PRP B-NP B-TERM
( VBP B-VP O
inside JJ B-PP B-DEF
a DT B-NP I-DEF
chunk NN I-NP I-DEF
) : I-NP O
, , O O
O NNP B-VP B-TERM
( NNP B-NP O
outside IN B-PP B-DEF
a DT O I-DEF
chunk NN O I-DEF
) : O O
and CC O O
B NNP O B-TERM
( NNP B-VP O
inside NN O B-DEF
a DT O I-DEF
chunk NN O I-DEF
, , O I-DEF
but CC O I-DEF
the DT O I-DEF
preceding NN O I-DEF
word NN O I-DEF
is VBZ B-VP I-DEF
in IN B-PP I-DEF
another DT O I-DEF
chunk NN O I-DEF
) : O O
. . O O

Hownet NNP B-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
knowledge NN I-NP I-DEF
base NN I-NP I-DEF
which WDT I-NP I-DEF
was VBD B-VP I-DEF
released VBN I-VP I-DEF
recently RB O I-DEF
on IN B-PP I-DEF
Intemet NNP B-NP I-DEF
. . O O

`` `` O O
F-score JJ B-NP B-TERM
'' '' O O
is VBZ B-VP O
a DT B-NP B-DEF
measurement NN I-NP I-DEF
combining VBG B-VP I-DEF
`` `` B-NP I-DEF
Recall NNP I-NP I-DEF
'' '' I-NP I-DEF
and CC I-NP I-DEF
`` `` I-NP I-DEF
Predsion NNP I-NP I-DEF
'' '' O I-DEF
and CC O O
defined VBD B-VP O
in IN B-PP O
Equation NNP B-NP O
3 CD I-NP O
. . O O

The DT B-NP O
Inductive NNP I-NP B-TERM
Logic NNP I-NP I-TERM
Programming NNP I-NP I-TERM
learning NN I-NP I-TERM
method NN I-NP I-TERM
that WDT O O
we PRP B-NP O
have VBP B-VP O
developed VBN I-VP O
enables NNS I-VP O
us PRP B-NP O
to TO B-VP O
automatically RB I-VP B-DEF
extract VB I-VP I-DEF
from IN B-PP I-DEF
a DT B-NP I-DEF
corpus NN I-NP I-DEF
N-V NN I-NP I-DEF
pairs NNS I-NP I-DEF
whose WP$ I-NP I-DEF
elements NNS I-NP I-DEF
axe VBP I-NP I-DEF
linked VBN B-VP I-DEF
by IN B-PP I-DEF
one CD B-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
semantic JJ I-NP I-DEF
relations NNS I-NP I-DEF
defined VBN B-VP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
qualia NN I-NP I-DEF
structure NN I-NP I-DEF
in IN B-PP I-DEF
GL NNP B-NP I-DEF
, , O I-DEF
and CC O I-DEF
to TO B-VP I-DEF
distinguish VB I-VP I-DEF
them PRP O I-DEF
, , O I-DEF
in IN B-PP I-DEF
terms NNS O I-DEF
of IN B-PP I-DEF
surrounding VBG B-VP I-DEF
categorial JJ O I-DEF
context NN O I-DEF
from IN B-PP I-DEF
N-V NNP O I-DEF
pairs NNS O I-DEF
also RB O I-DEF
present JJ O I-DEF
in IN B-PP I-DEF
sentences NNS O I-DEF
of IN O I-DEF
the DT O I-DEF
corpus NN O I-DEF
but CC O I-DEF
not RB O I-DEF
relevant JJ O I-DEF
. . O O

The DT B-NP O
topical JJ I-NP O
context NN I-NP O
is VBZ B-VP O
formed VBN I-VP O
by IN B-PP O
Cl NNP B-NP B-TERM
, , O I-TERM
... : O I-TERM
, , O I-TERM
Cm NNP B-NP I-TERM
, , O O
which WDT B-NP O
stand VBP B-VP B-DEF
for IN B-PP I-DEF
the DT B-NP I-DEF
unordered VBN I-NP I-DEF
set NN I-NP I-DEF
of IN B-PP I-DEF
open JJ B-NP I-DEF
class NN I-NP I-DEF
words NNS I-NP I-DEF
appearing VBG B-VP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
sentence NN I-NP I-DEF
7 CD I-NP O
. . O O

A DT B-NP O
NAME NNP I-NP B-TERM
is VBZ B-VP O
defined VBN I-VP O
as RB B-PP O
a DT B-NP B-DEF
PROPER_NOUN NNP I-NP I-DEF
that WDT I-NP I-DEF
contains VBZ B-VP I-DEF
at IN B-NP I-DEF
least JJS I-NP I-DEF
one CD I-NP I-DEF
HUMAN NN I-NP I-DEF
word NN I-NP I-DEF
. . O O

Informally RB O O
speaking VBG B-VP O
, , O O
a DT B-NP O
dialogue NN I-NP B-TERM
act NN I-NP I-TERM
tag NN I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
label NN I-NP I-DEF
belonging VBG B-VP I-DEF
to TO B-PP I-DEF
a DT B-NP I-DEF
tag NN I-NP I-DEF
set NN I-NP I-DEF
which WDT I-NP I-DEF
refers NNS B-VP I-DEF
to TO B-PP I-DEF
a DT B-NP I-DEF
given VBN I-NP I-DEF
iUocutionary NNP I-NP I-DEF
dimension NN I-NP I-DEF
that WDT I-NP I-DEF
may MD B-VP I-DEF
be VB I-VP I-DEF
performed VBN I-VP I-DEF
by IN B-PP I-DEF
uttering NN B-VP I-DEF
a DT B-NP I-DEF
sentence NN I-NP I-DEF
. . O O

The DT B-NP O
simple JJ I-NP O
method NN I-NP O
that WDT O O
we PRP B-NP O
have VBP B-VP O
firstly RB I-VP O
used VBN I-VP O
is VBZ I-VP O
the DT B-NP O
nearest JJS I-NP B-TERM
neighbour PRP$ I-NP I-TERM
algorithm NN I-NP I-TERM
: : O O
given VBN B-VP B-DEF
a DT B-NP I-DEF
new JJ I-NP I-DEF
sentence NN I-NP I-DEF
, , O I-DEF
the DT B-NP I-DEF
closest JJS I-NP I-DEF
match NN I-NP I-DEF
among IN B-PP I-DEF
the DT B-NP I-DEF
corpus NN I-NP I-DEF
of IN B-PP I-DEF
sentences NNS B-NP I-DEF
of IN B-PP I-DEF
known VBN B-NP I-DEF
prosody NN I-NP I-DEF
is VBZ B-VP I-DEF
retrieved VBN I-VP I-DEF
and CC O I-DEF
used VBN B-VP I-DEF
to TO I-VP I-DEF
infer VB I-VP I-DEF
the DT B-NP I-DEF
prosody NN I-NP I-DEF
of IN B-PP I-DEF
the DT O I-DEF
new JJ O I-DEF
sentence NN O I-DEF
. . O O

For IN B-PP O
example NN B-NP O
, , O O
if IN O O
Di NNP B-NP O
imposes NNS B-VP O
a DT B-NP O
uniform NN I-NP O
distribution NN I-NP O
, , O O
then RB O O
DI NNP B-NP O
( : I-NP O
x NN I-NP O
) : I-NP O
= : O O
1/emax CD B-NP O
where WRB O O
every DT B-NP O
sentence NN I-NP O
expresses NNS B-VP O
at IN B-NP O
least JJS I-NP O
1 CD I-NP O
parameter NN I-NP O
and CC I-NP O
emax NN I-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
maximum NN I-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
parameters NNS B-NP I-DEF
expressed VBN B-VP I-DEF
by IN B-PP I-DEF
any DT O I-DEF
sentence NN O I-DEF
. . O O

S+ NN B-NP B-TERM
and CC I-NP O
S NNP I-NP B-TERM
are VBP B-VP O
the DT B-NP B-DEF
sets NNS I-NP I-DEF
of IN B-PP I-DEF
good JJ B-NP I-DEF
and CC I-NP I-DEF
bad JJ I-NP I-DEF
states NNS I-NP I-DEF
respectively RB O I-DEF
. . O O

state NN B-NP O
recognizes NNS B-VP O
a DT B-NP O
symbol NN I-NP O
wi NN I-NP O
E NNP I-NP O
lZU NNP I-NP O
{ NNP O O
e NN B-NP O
} : I-NP O
, , O O
where WRB O O
e NN B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
empty NN I-NP I-DEF
string VBG I-NP I-DEF
. . O O

In IN B-PP O
particular JJ B-NP O
we PRP I-NP O
experimented VBD B-VP O
the DT B-NP O
`` `` I-NP O
Boolean JJ I-NP B-TERM
phrase NN I-NP I-TERM
'' '' I-NP O
modality NN I-NP B-TERM
, , O O
which WDT B-NP O
allows VBZ B-VP B-DEF
the DT B-NP I-DEF
user NN I-NP I-DEF
to TO B-VP I-DEF
submit VB I-VP I-DEF
queries NNS B-NP I-DEF
with IN B-PP I-DEF
keywords NNS B-NP I-DEF
composed VBN B-VP I-DEF
by IN B-PP I-DEF
means NNS B-NP I-DEF
of IN B-PP I-DEF
logical JJ B-NP I-DEF
operators NNS I-NP I-DEF
. . O O

Template NNP B-NP B-TERM
slots NNS I-NP I-TERM
are VBP B-VP O
parameters NNS B-NP B-DEF
or CC I-NP I-DEF
variables NNS I-NP I-DEF
that IN I-NP I-DEF
applications NNS I-NP I-DEF
or CC I-NP I-DEF
users NNS I-NP I-DEF
can MD B-VP I-DEF
fill VB I-VP I-DEF
with IN B-PP I-DEF
values NNS B-NP I-DEF
. . O O

The DT B-NP O
meanings NNS I-NP O
of IN B-PP O
noninals NNS B-NP B-TERM
used VBN B-VP O
in IN B-PP O
the DT B-NP O
rule NN I-NP O
are VBP B-VP O
following VBG I-VP O
: : O O
221 CD B-NP O
be VB B-VP B-TERM
( CD B-NP I-TERM
) CD I-NP I-TERM
represents NNS B-VP O
auxiliary JJ B-NP B-DEF
verb NN I-NP I-DEF
b~t NN I-NP I-DEF
, , O O
cond NN B-NP B-TERM
( : I-NP I-TERM
) : I-NP I-TERM
represents NNS B-VP O
various JJ B-NP B-DEF
forms NNS I-NP I-DEF
of IN B-PP I-DEF
conditionals NNS B-NP I-DEF
by IN O I-DEF
, , O I-DEF
aby IN O I-DEF
, , O I-DEF
kdyby RB O I-DEF
, , O O
reflex_pron NNP O B-TERM
( NNP O I-TERM
) NNP O I-TERM
stands VBZ B-VP O
for IN B-PP O
reflexive JJ O B-DEF
pronoun NN O I-DEF
se NN O I-DEF
( : O I-DEF
si NN O I-DEF
) : O I-DEF
, , O O
gap NN O B-TERM
( : O I-TERM
) : O I-TERM
is VBZ B-VP O
a DT O B-DEF
special JJ O I-DEF
predicate NN O I-DEF
for IN B-PP I-DEF
manipulation NN O I-DEF
with IN B-PP I-DEF
gaps NNS O I-DEF
, , O O
and CC O O
k5 NNP B-VP B-TERM
( NNP O I-TERM
) NNP O I-TERM
stands VBZ B-VP O
for IN B-PP O
arbitrary JJ O B-DEF
non-auxiliary JJ O I-DEF
verb NN O I-DEF
. . O O

opt NN B-NP B-TERM
means VBZ B-VP B-DEF
an DT B-NP I-DEF
option NN I-NP I-DEF
and CC O I-DEF
or CC O I-DEF
means NNS B-VP I-DEF
a DT B-NP I-DEF
disjunction NN I-NP I-DEF
. . O O

5 LS B-NP O
In IN B-PP O
its PRP$ B-NP O
written VBN I-NP O
form NN I-NP O
, , O O
Chinese NNP B-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
sequence NN I-NP I-DEF
of IN B-PP I-DEF
characters NNS B-NP I-DEF
. . O O

Hence NN O O
, , O O
tile JJ B-NP B-TERM
mappings NNS I-NP I-TERM
in IN B-PP O
( NNP B-NP O
7 CD I-NP O
) CD B-VP O
provide NN I-VP B-DEF
an DT B-NP I-DEF
explicit NN I-NP I-DEF
representation NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
way NN I-NP I-DEF
information NN I-NP I-DEF
is VBZ B-VP I-DEF
rerdered VBN I-VP O
and CC I-VP O
re-packaged JJ I-VP O
when WRB O O
translated VBN B-VP O
from IN B-PP O
Japanese JJ B-NP O
into IN B-PP O
English JJ B-NP O
. . O O

CGUs NNP B-NP B-TERM
, , O O
which WDT B-NP O
represent NN B-VP B-DEF
grounding VBG B-NP I-DEF
at IN B-PP I-DEF
the DT B-NP I-DEF
' POS I-NP I-DEF
illocutionary JJ I-NP I-DEF
level NN I-NP I-DEF
' '' I-NP I-DEF
( : I-NP O
Clark NNP I-NP O
1996 CD I-NP O
) CD I-NP O
, , O O
have VBP B-VP O
been VBN I-VP O
proposed VBN I-VP O
as IN B-PP O
a DT B-NP B-DEF
meso-level JJ I-NP I-DEF
dialogue NN I-NP I-DEF
structure NN I-NP I-DEF
roughly RB O I-DEF
the DT B-NP I-DEF
same JJ I-NP I-DEF
level NN I-NP I-DEF
that WDT B-PP I-DEF
dialogue NN B-NP I-DEF
games VBZ I-NP I-DEF
( : O I-DEF
Carletta NNP B-NP I-DEF
et NN I-NP I-DEF
al NN I-NP I-DEF
, , O I-DEF
1997 CD B-NP I-DEF
) : I-NP I-DEF
or CC I-NP I-DEF
adjacency NN I-NP I-DEF
pairs NNS I-NP I-DEF
( : O O
eg NN O O
. . O O

As IN O O
said VBD B-VP O
before IN O O
, , O O
the DT B-NP O
Interlingua NNP I-NP B-TERM
system NN I-NP I-TERM
takes VBZ B-VP B-DEF
the DT B-NP I-DEF
SS NNP I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
sentence NN I-NP I-DEF
after IN B-PP I-DEF
applying VBG B-VP I-DEF
the DT B-NP I-DEF
anaphora NN I-NP I-DEF
resolution NN I-NP I-DEF
module NN I-NP I-DEF
as IN B-PP I-DEF
input NN B-NP I-DEF
. . O O

For IN B-PP O
example NN B-NP O
, , O O
Hofmann NNP B-NP O
's POS I-NP O
is VBZ I-NP O
of IN B-PP O
order NN B-NP O
O NNP I-NP O
( NNP I-NP O
] NNP I-NP O
DIIWI2 NNP I-NP O
) NNP I-NP O
, , O O
while IN O O
ours NNS B-NP O
is VBZ B-VP O
only RB O O
of IN B-PP O
O NNP B-NP O
( NNP I-NP O
ID NNP I-NP O
I NNP I-NP O
+ NNP B-VP O
] NNP O O
WI2 NNP B-PP O
) NNP B-NP O
, , O O
where WRB O O
IDI NNP B-NP B-TERM
denotes VBZ B-VP O
the DT O B-DEF
number NN O I-DEF
of IN B-PP I-DEF
texts NNS O I-DEF
and CC O O
IW NNP O O
] NNP B-VP B-TERM
the DT O B-DEF
number NN O I-DEF
of IN B-PP I-DEF
words NNS O I-DEF
. . O O

the DT B-NP O
linear NN I-NP O
ordering VBG I-NP O
of IN B-PP O
the DT B-NP O
constituents NNS I-NP O
of IN B-PP O
the DT B-NP O
Rhetorical NNP I-NP O
Representation NNP I-NP O
with IN B-PP O
a DT B-NP O
POSITION NNP I-NP O
feature NN I-NP O
, , O O
as IN O O
well RB O O
as IN O O
two CD B-NP O
other JJ I-NP O
features NNS I-NP O
, , O O
TEXT-LEVEL JJ B-NP B-TERM
, , O O
which WDT B-NP O
takes VBZ B-VP B-DEF
values NNS B-NP I-DEF
such JJ B-PP I-DEF
as IN I-PP I-DEF
paragraph NN B-NP I-DEF
or CC I-NP I-DEF
sentence NN I-NP I-DEF
; : O O
and CC O O
LAYOUT NNP O B-TERM
, , O O
which WDT O O
takes VBZ B-VP B-DEF
values NNS O I-DEF
such JJ B-PP I-DEF
as IN I-PP I-DEF
wrapped-text JJ O I-DEF
and CC O I-DEF
vertical JJ O I-DEF
list NN O I-DEF
. . O O

The DT B-NP O
informative JJ I-NP B-TERM
abstract NN I-NP I-TERM
is VBZ B-VP O
the DT B-NP B-DEF
information NN I-NP I-DEF
obtained VBD B-VP I-DEF
by IN B-PP I-DEF
this DT B-NP I-DEF
process NN I-NP I-DEF
as IN O I-DEF
it PRP B-NP I-DEF
is VBZ B-VP I-DEF
shown VBN I-VP I-DEF
in IN B-PP I-DEF
Figure NNP B-NP I-DEF
1 CD I-NP I-DEF
. . O O

The DT B-NP O
segmentation NN I-NP B-TERM
component NN I-NP I-TERM
provides VBZ B-VP B-DEF
a DT B-NP I-DEF
word NN I-NP I-DEF
lattice NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
sentence NN I-NP I-DEF
that IN I-NP I-DEF
contains NNS B-VP I-DEF
all DT B-NP I-DEF
the DT I-NP I-DEF
possible JJ I-NP I-DEF
words NNS I-NP I-DEF
, , O O
and CC O O
the DT B-NP O
final JJ I-NP O
disambiguation NN I-NP O
is VBZ B-VP O
achieved VBN I-VP O
in IN B-PP O
the DT B-NP O
parsing NN I-NP O
process NN I-NP O
. . O O

Error-correcting JJ B-NP B-TERM
output NN I-NP I-TERM
codes VBZ I-NP I-TERM
( : O O
ECOC NNP B-NP B-TERM
) : I-NP O
have VBP B-VP O
been VBN I-VP O
introduced VBN I-VP B-DEF
to TO B-PP I-DEF
machine NN B-NP I-DEF
learning NN I-NP I-DEF
as IN B-PP I-DEF
a DT B-NP I-DEF
principled VBN I-NP I-DEF
and CC I-NP I-DEF
successful JJ I-NP I-DEF
approach NN I-NP I-DEF
to TO B-PP I-DEF
distributed VBN B-NP I-DEF
class NN I-NP I-DEF
encoding NN I-NP I-DEF
( : I-NP O
Dietterich NNP I-NP O
and CC I-NP O
Bakiri NNP I-NP O
, , O O
1995 CD B-NP O
; : O O
Ricci NNP B-NP O
and CC I-NP O
Aha NNP I-NP O
, , O O
1997 CD B-NP O
; : O O
Berger NNP B-NP O
, , O O
1999 CD O O
) : O O
. . O O

However RB O O
, , O O
at IN B-PP O
the DT B-NP O
best JJS I-NP O
of IN B-PP O
our PRP$ B-NP O
knowledge NN I-NP O
ADAM NNP I-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
first JJ I-NP I-DEF
corpus NN I-NP I-DEF
being VBG I-NP I-DEF
architecturally RB B-VP I-DEF
designed VBN I-VP I-DEF
by IN B-PP I-DEF
explicitly RB B-VP I-DEF
adopting VBG I-VP I-DEF
the DT B-NP I-DEF
concept NN I-NP I-DEF
of IN B-PP I-DEF
annotation NN B-NP I-DEF
modularity NN I-NP I-DEF
and CC I-NP I-DEF
metascheme NN I-NP I-DEF
at IN B-PP I-DEF
different JJ B-NP I-DEF
levels NNS I-NP I-DEF
. . O O

Introduction NN B-NP O
WordSmith NNP I-NP B-TERM
Tools NNP I-NP I-TERM
( NNP I-NP O
Scott NNP I-NP O
, , O O
1998 CD B-NP O
) : I-NP O
offers NNS B-VP B-DEF
a DT B-NP I-DEF
program NN I-NP I-DEF
for IN B-PP I-DEF
comparing VBG B-VP I-DEF
corpora NN O I-DEF
, , O I-DEF
known VBN B-VP I-DEF
as IN B-PP I-DEF
KeyWords NNP B-NP I-DEF
. . O O

What WP B-NP O
makes VBZ B-VP O
the DT B-NP O
interlingua NN I-NP B-TERM
UNL NNP O I-TERM
special JJ B-NP O
is VBZ B-VP O
its PRP$ B-NP O
intended VBN I-NP O
use NN I-NP O
: : O O
as IN B-PP O
an DT B-NP B-DEF
electronic JJ I-NP I-DEF
language NN I-NP I-DEF
for IN B-PP I-DEF
networks NNS B-NP I-DEF
, , O O
it PRP B-NP O
has VBZ B-VP O
to TO I-VP O
allow VB I-VP O
for IN B-PP O
high JJ B-NP O
quality NN I-NP O
2 CD I-NP O
conversation NN I-NP O
systems NNS I-NP O
involving VBG B-VP O
many JJ B-NP O
languages NNS I-NP O
. . O O

Language NN B-NP B-TERM
models NNS I-NP I-TERM
are VBP B-VP O
important JJ B-NP B-DEF
post-processing JJ I-NP I-DEF
modules NNS I-NP I-DEF
to TO B-VP I-DEF
improve VB I-VP I-DEF
recognition NN B-NP I-DEF
accuracy NN I-NP I-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
wide JJ I-NP I-DEF
variety NN I-NP I-DEF
of IN B-PP I-DEF
input NN B-NP I-DEF
, , O O
namely RB B-NP O
speech JJ I-NP O
recognition NN I-NP O
( : I-NP O
Balh NNP I-NP O
et NN I-NP O
al NN I-NP O
. . B-VP O
, , O O
1983 CD B-NP O
) : O O
, , O O
handwritten RB B-NP O
recognition NN I-NP O
( : I-NP O
Elliman NNP I-NP O
and CC I-NP O
Lancaster NNP I-NP O
, , O O
1990 CD B-NP O
) : I-NP O
and CC I-NP O
printed VBD I-NP O
character NN I-NP O
recognition NN I-NP O
( : I-NP O
Sun NNP I-NP O
, , O O
1991 CD O O
) : O O
, , O O
for IN B-PP O
many JJ O O
human NN O O
languages NNS O O
. . O O

They PRP B-NP O
are VBP B-VP O
: : O O
a DT B-NP O
) NN I-NP O
dis'=-deglndis NN I-NP O
dis VBZ I-NP O
b NN I-NP O
) : I-NP O
dis NNS I-NP O
' POS I-NP O
deg NN I-NP O
• : B-PP O
dis NNS B-NP O
c VBP I-NP O
) : B-VP O
dis NNS I-VP O
' POS B-NP O
/deg JJ I-NP O
d NN I-NP O
) : I-NP O
dis NNS I-NP O
' POS I-NP O
= NN I-NP O
-dis NN O O
In IN B-PP O
deg NN B-NP O
Where WRB O O
dis' JJ B-NP B-TERM
denotes NNS B-VP O
the DT B-NP B-DEF
revional JJ I-NP I-DEF
distance NN I-NP I-DEF
and CC I-NP O
dis VBZ I-NP B-TERM
denotes NNS B-VP O
the DT O B-DEF
original JJ O I-DEF
distance NN O I-DEF
. . O O

Barzilay NNP B-NP O
and CC I-NP O
Elhadad NNP I-NP O
use NN B-VP O
the DT B-NP O
notion NN I-NP O
of IN B-PP O
strong JJ B-NP B-TERM
chains NNS I-NP I-TERM
( : I-NP O
i.e. NNP I-NP O
, , O O
chains VBZ B-NP B-DEF
whose WP$ I-NP I-DEF
scores NNS I-NP I-DEF
are VBP B-VP I-DEF
in IN B-PP I-DEF
excess NN B-NP I-DEF
of IN B-PP I-DEF
two CD B-NP I-DEF
standard JJ I-NP I-DEF
deviations NNS I-NP I-DEF
above IN B-PP I-DEF
the DT B-NP I-DEF
mean JJ I-NP I-DEF
of IN B-PP I-DEF
all DT B-NP I-DEF
scores NNS I-NP I-DEF
) VBP I-NP O
to TO B-VP O
determine VB I-VP O
which WDT O O
chains NNS O O
to TO B-VP O
include VB I-VP O
in IN B-PP O
a DT O O
summary NN O O
. . O O

2 LS B-NP O
.2 CD I-NP O
.1 CD I-NP O
The DT I-NP O
Lexicon NNP I-NP O
There NNP I-NP O
were VBD B-VP O
two CD B-NP O
methods NNS I-NP O
we PRP I-NP O
used VBD B-VP O
to TO I-VP O
construct VB I-VP O
the DT B-NP O
lexicon NN I-NP O
: : O O
open JJ B-NP B-TERM
lexicon NN I-NP I-TERM
, , O O
which WDT B-NP O
includes VBZ B-VP B-DEF
all DT B-NP I-DEF
words NNS I-NP I-DEF
from IN B-PP I-DEF
the DT B-NP I-DEF
development NN I-NP I-DEF
set NN B-VP I-DEF
along IN O I-DEF
with IN B-PP I-DEF
all DT O I-DEF
determiners NNS O I-DEF
, , O I-DEF
pronouns NNS O I-DEF
, , O I-DEF
prepositions NNS O I-DEF
, , O I-DEF
particles NNS O I-DEF
, , O I-DEF
and CC O I-DEF
conjunctions NNS O I-DEF
( : B-PP O
these DT O O
words NNS O O
are VBP B-VP O
essential JJ O O
to TO B-PP O
achieving NN B-VP O
